arm	run	operation_index	resident_operation_index	kind	scope	wall_us	name
packed	55	67	34	conv	resident_core	1017.236	/model.9/cv2/conv/Conv
packed	55	-1	35	add_silu	resident_core	310.804	/model.9/Add
packed	55	-1	-1	bridge	resident_bridge	117.157	resident_core_bridge_overhead
packed	55	69	-1	conv_dense	full_executor	1016.695	/model.10/cv1/conv/Conv
packed	55	70	-1	split	full_executor	28.123	/model.10/Split
packed	55	71	-1	conv_dense	full_executor	916.913	/model.10/m/m.0/attn/qkv/conv/Conv
packed	55	72	-1	split	full_executor	347.175	/model.10/m/m.0/attn/Split
packed	55	73	-1	split	full_executor	692.017	/model.10/m/m.0/attn/Split
packed	55	74	-1	reshape_split_transpose	full_executor	386.255	/model.10/m/m.0/attn/Transpose
packed	55	75	-1	reshape	full_executor	28.164	/model.10/m/m.0/attn/Reshape_2
packed	55	76	-1	matmul	full_executor	2868.019	/model.10/m/m.0/attn/MatMul
packed	55	77	-1	conv_grouped	full_executor	5689.999	/model.10/m/m.0/attn/pe/conv/Conv
packed	55	78	-1	softmax_transpose	full_executor	4544.067	/model.10/m/m.0/attn/Transpose_1
packed	55	79	-1	matmul	full_executor	3564.16	/model.10/m/m.0/attn/MatMul_1
packed	55	80	-1	lut2	full_executor	1801.787	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear
packed	55	81	-1	conv_dense	full_executor	439.458	/model.10/m/m.0/attn/proj/conv/Conv
packed	55	82	-1	lut2	full_executor	224.27	/model.10/m/m.0/Add_output_0_QuantizeLinear
packed	55	83	-1	conv_dense	full_executor	956.784	/model.10/m/m.0/ffn/ffn.0/conv/Conv
packed	55	84	-1	lut1	full_executor	48.287	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
packed	55	85	-1	conv_dense	full_executor	544.157	/model.10/m/m.0/ffn/ffn.1/conv/Conv
packed	55	86	-1	lut2	full_executor	242.602	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output
packed	55	87	-1	concat	full_executor	47.121	/model.10/Concat
packed	55	88	-1	conv_dense	full_executor	1070.148	/model.10/cv2/conv/Conv
packed	55	89	-1	concat	full_executor	482.37	/model.12/Concat
packed	55	90	-1	conv_dense	full_executor	2663.913	/model.13/cv1/conv/Conv
packed	55	91	-1	split	full_executor	53.161	/model.13/Split
packed	55	92	-1	conv_dense	full_executor	449.041	/model.13/m.0/cv1/conv/Conv
packed	55	93	-1	conv_dense	full_executor	445.25	/model.13/m.0/cv2/conv/Conv
packed	55	94	-1	lut1	full_executor	23.123	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	55	95	-1	conv_dense	full_executor	597.318	/model.13/m.0/m/m.0/cv1/conv/Conv
packed	55	96	-1	lut1	full_executor	24.206	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	55	97	-1	conv_dense	full_executor	614.275	/model.13/m.0/m/m.0/cv2/conv/Conv
packed	55	98	-1	lut2	full_executor	226.02	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	55	99	-1	conv_dense	full_executor	644.688	/model.13/m.0/m/m.1/cv1/conv/Conv
packed	55	100	-1	lut1	full_executor	21.331	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	55	101	-1	conv_dense	full_executor	606.234	/model.13/m.0/m/m.1/cv2/conv/Conv
packed	55	102	-1	lut2	full_executor	235.602	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
packed	55	103	-1	concat	full_executor	49.245	/model.13/m.0/Concat
packed	55	104	-1	conv_dense	full_executor	854.085	/model.13/m.0/cv3/conv/Conv
packed	55	105	-1	concat	full_executor	171.651	/model.13/Concat
packed	55	106	-1	conv_dense	full_executor	2021.599	/model.13/cv2/conv/Conv
packed	55	107	-1	concat	full_executor	1078.356	/model.15/Concat
packed	55	108	-1	conv_dense	full_executor	4997.107	/model.16/cv1/conv/Conv
packed	55	109	-1	split	full_executor	102.198	/model.16/Split
packed	55	110	-1	conv_dense	full_executor	778.718	/model.16/m.0/cv1/conv/Conv
packed	55	111	-1	conv_dense	full_executor	818.547	/model.16/m.0/cv2/conv/Conv
packed	55	112	-1	lut1	full_executor	44.287	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	55	113	-1	conv_dense	full_executor	1112.561	/model.16/m.0/m/m.0/cv1/conv/Conv
packed	55	114	-1	lut1	full_executor	41.455	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	55	115	-1	conv_dense	full_executor	1108.228	/model.16/m.0/m/m.0/cv2/conv/Conv
packed	55	116	-1	lut2	full_executor	552.531	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	55	117	-1	conv_dense	full_executor	1116.977	/model.16/m.0/m/m.1/cv1/conv/Conv
packed	55	118	-1	lut1	full_executor	35.997	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	55	119	-1	conv_dense	full_executor	1088.396	/model.16/m.0/m/m.1/cv2/conv/Conv
packed	55	120	-1	lut2	full_executor	486.329	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
packed	55	121	-1	concat	full_executor	95.615	/model.16/m.0/Concat
packed	55	122	-1	conv_dense	full_executor	1486.984	/model.16/m.0/cv3/conv/Conv
packed	55	123	-1	concat	full_executor	336.801	/model.16/Concat
packed	55	124	-1	conv_dense	full_executor	3652.986	/model.16/cv2/conv/Conv
packed	55	125	-1	lut1	full_executor	152.402	/model.16/cv2/act/Mul_output_0_QuantizeLinear
packed	55	126	-1	conv_dense	full_executor	1759.457	/model.17/conv/Conv
packed	55	127	-1	conv_dense	full_executor	2682.452	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
packed	55	128	-1	conv_grouped	full_executor	2397.813	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
packed	55	129	-1	lut1	full_executor	68.452	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
packed	55	130	-1	lut1	full_executor	181.4	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear
packed	55	131	-1	concat	full_executor	126.655	/model.18/Concat
packed	55	132	-1	conv_dense	full_executor	1160.307	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv
packed	55	133	-1	conv_dense	full_executor	4330.838	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv
packed	55	134	-1	conv_dense	full_executor	2041.556	/model.19/cv1/conv/Conv
packed	55	135	-1	lut1	full_executor	54.245	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear
packed	55	136	-1	lut1	full_executor	310.637	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear
packed	55	137	-1	split	full_executor	46.62	/model.19/Split
packed	55	138	-1	conv_dense	full_executor	241.186	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv
packed	55	139	-1	conv_grouped	full_executor	2884.35	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv
packed	55	140	-1	conv_dense	full_executor	471.163	/model.19/m.0/cv1/conv/Conv
packed	55	141	-1	conv_dense	full_executor	424.043	/model.19/m.0/cv2/conv/Conv
packed	55	142	-1	lut1	full_executor	316.845	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear
packed	55	143	-1	lut1	full_executor	30.456	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	55	144	-1	conv_dense	full_executor	4349.419	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv
packed	55	145	-1	conv_dense	full_executor	690.392	/model.19/m.0/m/m.0/cv1/conv/Conv
packed	55	146	-1	lut1	full_executor	321.803	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear
packed	55	147	-1	lut1	full_executor	30.622	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	55	148	-1	conv_dense	full_executor	4296.049	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv
packed	55	149	-1	conv_dense	full_executor	654.229	/model.19/m.0/m/m.0/cv2/conv/Conv
packed	55	150	-1	lut2	full_executor	246.685	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	55	151	-1	conv_dense	full_executor	598.068	/model.19/m.0/m/m.1/cv1/conv/Conv
packed	55	152	-1	lut1	full_executor	19.457	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	55	153	-1	conv_dense	full_executor	600.817	/model.19/m.0/m/m.1/cv2/conv/Conv
packed	55	154	-1	lut2	full_executor	270.224	/model.19/m.0/m/m.1/Add_output_0@/model.19/m.0/Concat_output_0_QuantizeLinear_Output
packed	55	155	-1	concat	full_executor	61.994	/model.19/m.0/Concat
packed	55	156	-1	conv_dense	full_executor	917.871	/model.19/m.0/cv3/conv/Conv
packed	55	157	-1	concat	full_executor	173.984	/model.19/Concat
packed	55	158	-1	conv_dense	full_executor	2028.89	/model.19/cv2/conv/Conv
packed	55	159	-1	lut1	full_executor	83.908	/model.19/cv2/act/Mul_output_0_QuantizeLinear
packed	55	160	-1	conv_dense	full_executor	1148.14	/model.20/conv/Conv
packed	55	161	-1	conv_dense	full_executor	1307.167	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv
packed	55	162	-1	conv_grouped	full_executor	1281.628	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv
packed	55	163	-1	lut1	full_executor	19.248	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
packed	55	164	-1	lut1	full_executor	58.411	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
packed	55	165	-1	concat	full_executor	98.615	/model.21/Concat
packed	55	166	-1	conv_dense	full_executor	291.973	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
packed	55	167	-1	conv_dense	full_executor	1125.643	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
packed	55	168	-1	conv_dense	full_executor	1285.044	/model.22/cv1/conv/Conv
packed	55	169	-1	lut1	full_executor	21.873	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
packed	55	170	-1	lut1	full_executor	50.912	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
packed	55	171	-1	split	full_executor	28.414	/model.22/Split
packed	55	172	-1	conv_dense	full_executor	63.161	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
packed	55	173	-1	conv_grouped	full_executor	807.257	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
packed	55	174	-1	conv_dense	full_executor	669.186	/model.22/m.0/m.0.0/cv1/conv/Conv
packed	55	175	-1	lut1	full_executor	42.413	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
packed	55	176	-1	lut1	full_executor	13.207	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
packed	55	177	-1	conv_dense	full_executor	959.242	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
packed	55	178	-1	conv_dense	full_executor	781.3	/model.22/m.0/m.0.0/cv2/conv/Conv
packed	55	179	-1	lut1	full_executor	46.079	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
packed	55	180	-1	lut2	full_executor	210.105	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
packed	55	181	-1	conv_dense	full_executor	987.073	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
packed	55	182	-1	conv_dense	full_executor	913.204	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
packed	55	183	-1	split	full_executor	347.342	/model.22/m.0/m.0.1/attn/Split
packed	55	184	-1	split	full_executor	693.1	/model.22/m.0/m.0.1/attn/Split
packed	55	185	-1	reshape_split_transpose	full_executor	388.172	/model.22/m.0/m.0.1/attn/Transpose
packed	55	186	-1	reshape	full_executor	27.247	/model.22/m.0/m.0.1/attn/Reshape_2
packed	55	187	-1	matmul	full_executor	2871.726	/model.22/m.0/m.0.1/attn/MatMul
packed	55	188	-1	conv_grouped	full_executor	5686.792	/model.22/m.0/m.0.1/attn/pe/conv/Conv
packed	55	189	-1	softmax_transpose	full_executor	3946.082	/model.22/m.0/m.0.1/attn/Transpose_1
packed	55	190	-1	matmul	full_executor	3605.574	/model.22/m.0/m.0.1/attn/MatMul_1
packed	55	191	-1	lut2	full_executor	1793.245	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
packed	55	192	-1	conv_dense	full_executor	438.416	/model.22/m.0/m.0.1/attn/proj/conv/Conv
packed	55	193	-1	lut2	full_executor	245.643	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear
packed	55	194	-1	conv_dense	full_executor	922.287	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv
packed	55	195	-1	lut1	full_executor	43.454	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
packed	55	196	-1	conv_dense	full_executor	575.112	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv
packed	55	197	-1	lut2	full_executor	238.144	/model.22/m.0/m.0.1/Add_1_output_0@/model.22/Concat_output_0_QuantizeLinear_Output
packed	55	198	-1	concat	full_executor	93.908	/model.22/Concat
packed	55	199	-1	conv_dense	full_executor	1139.349	/model.22/cv2/conv/Conv
packed	55	200	-1	lut1	full_executor	39.913	/model.22/cv2/act/Mul_output_0_QuantizeLinear
packed	55	201	-1	conv_dense	full_executor	709.849	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv
packed	55	202	-1	conv_grouped	full_executor	801.174	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv
packed	55	203	-1	lut1	full_executor	9.624	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear
packed	55	204	-1	lut1	full_executor	33.372	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear
packed	55	205	-1	conv_dense	full_executor	84.075	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv
packed	55	206	-1	conv_dense	full_executor	409.336	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv
packed	55	207	-1	lut1	full_executor	9.124	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear
packed	55	208	-1	lut1	full_executor	16.873	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear
packed	55	209	-1	conv_dense	full_executor	20.123	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv
packed	55	210	-1	conv_grouped	full_executor	254.226	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv
packed	55	211	-1	lut1	full_executor	11.833	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear
packed	55	212	-1	conv_dense	full_executor	259.559	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv
packed	55	213	-1	lut1	full_executor	18.832	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear
packed	55	214	-1	conv_dense	full_executor	271.225	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv
packed	55	-1	-1	head_decode	full_executor	7534.323	final_head_decode
packed	56	0	-1	input_quant	full_executor	11788.21	images_QuantizeLinear
packed	56	1	-1	conv_dense	full_executor	10015.504	/model.0/conv/Conv
packed	56	2	-1	lut1	full_executor	765.927	/model.0/act/Mul_output_0_QuantizeLinear
packed	56	3	-1	conv_dense	full_executor	8286.752	/model.1/conv/Conv
packed	56	4	-1	lut1	full_executor	350.425	/model.1/act/Mul_output_0_QuantizeLinear
packed	56	5	-1	conv_dense	full_executor	5996.012	/model.2/cv1/conv/Conv
packed	56	6	-1	split	full_executor	189.691	/model.2/Split
packed	56	7	-1	conv_dense	full_executor	3100.912	/model.2/m.0/cv1/conv/Conv
packed	56	8	-1	lut1	full_executor	81.242	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	56	9	-1	conv_dense	full_executor	3638.529	/model.2/m.0/cv2/conv/Conv
packed	56	10	-1	lut2	full_executor	1643.219	/model.2/m.0/Add_output_0@/model.2/Concat_output_0_QuantizeLinear_Output
packed	56	11	-1	concat	full_executor	622.274	/model.2/Concat
packed	56	12	-1	conv_dense	full_executor	13001.928	/model.2/cv2/conv/Conv
packed	56	13	-1	lut1	full_executor	858.71	/model.2/cv2/act/Mul_output_0_QuantizeLinear
packed	56	14	-1	conv_dense	full_executor	7047.829	/model.3/conv/Conv
packed	56	15	-1	lut1	full_executor	172.359	/model.3/act/Mul_output_0_QuantizeLinear
packed	56	16	-1	conv_dense	full_executor	3427.548	/model.4/cv1/conv/Conv
packed	56	17	-1	split	full_executor	93.158	/model.4/Split
packed	56	18	-1	conv_dense	full_executor	1665.216	/model.4/m.0/cv1/conv/Conv
packed	56	19	-1	lut1	full_executor	47.37	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	56	20	-1	conv_dense	full_executor	1912.109	/model.4/m.0/cv2/conv/Conv
packed	56	21	-1	lut2	full_executor	865.543	/model.4/m.0/Add_output_0@/model.4/Concat_output_0_QuantizeLinear_Output
packed	56	22	-1	concat	full_executor	338.801	/model.4/Concat
packed	56	23	-1	conv_dense	full_executor	6892.01	/model.4/cv2/conv/Conv
packed	56	-1	0	lut	resident_core	374.34	/model.4/cv2/final_silu
packed	56	25	1	conv	resident_core	3560.619	/model.5/conv/Conv
packed	56	27	2	conv	resident_core	1207.635	/model.6/cv1/conv/Conv
packed	56	29	3	conv	resident_core	250.018	/model.6/m.0/cv1/conv/Conv
packed	56	30	4	conv	resident_core	263.392	/model.6/m.0/cv2/conv/Conv
packed	56	32	5	conv	resident_core	538.198	/model.6/m.0/m/m.0/cv1/conv/Conv
packed	56	34	6	conv	resident_core	542.698	/model.6/m.0/m/m.0/cv2/conv/Conv
packed	56	-1	7	add_silu	resident_core	207.021	/model.6/m.0/m/m.0/Add
packed	56	36	8	conv	resident_core	538.741	/model.6/m.0/m/m.1/cv1/conv/Conv
packed	56	38	9	conv	resident_core	534.116	/model.6/m.0/m/m.1/cv2/conv/Conv
packed	56	-1	10	add_silu	resident_core	208.438	/model.6/m.0/m/m.1/Add
packed	56	40	11	concat	resident_core	6.333	/model.6/m.0/Concat
packed	56	41	12	conv	resident_core	502.952	/model.6/m.0/cv3/conv/Conv
packed	56	42	13	concat	resident_core	53.078	/model.6/Concat
packed	56	43	14	conv	resident_core	1367.079	/model.6/cv2/conv/Conv
packed	56	45	15	conv	resident_core	1763.915	/model.7/conv/Conv
packed	56	47	16	conv	resident_core	723.515	/model.8/cv1/conv/Conv
packed	56	49	17	conv	resident_core	144.445	/model.8/m.0/cv1/conv/Conv
packed	56	50	18	conv	resident_core	156.61	/model.8/m.0/cv2/conv/Conv
packed	56	52	19	conv	resident_core	451.082	/model.8/m.0/m/m.0/cv1/conv/Conv
packed	56	54	20	conv	resident_core	439.958	/model.8/m.0/m/m.0/cv2/conv/Conv
packed	56	-1	21	add_silu	resident_core	78.784	/model.8/m.0/m/m.0/Add
packed	56	56	22	conv	resident_core	445.291	/model.8/m.0/m/m.1/cv1/conv/Conv
packed	56	58	23	conv	resident_core	462.789	/model.8/m.0/m/m.1/cv2/conv/Conv
packed	56	-1	24	add_silu	resident_core	99.116	/model.8/m.0/m/m.1/Add
packed	56	60	25	concat	resident_core	4.666	/model.8/m.0/Concat
packed	56	61	26	conv	resident_core	297.18	/model.8/m.0/cv3/conv/Conv
packed	56	62	27	concat	resident_core	43.455	/model.8/Concat
packed	56	63	28	conv	resident_core	887.915	/model.8/cv2/conv/Conv
packed	56	65	29	conv	resident_core	388.88	/model.9/cv1/conv/Conv
packed	56	-1	30	maxpool	resident_core	480.955	/model.9/m/MaxPool
packed	56	-1	31	maxpool	resident_core	477.621	/model.9/m_1/MaxPool
packed	56	-1	32	maxpool	resident_core	475.08	/model.9/m_2/MaxPool
packed	56	66	33	concat	resident_core	106.115	/model.9/Concat
packed	56	67	34	conv	resident_core	1003.946	/model.9/cv2/conv/Conv
packed	56	-1	35	add_silu	resident_core	308.054	/model.9/Add
packed	56	-1	-1	bridge	resident_bridge	120.944	resident_core_bridge_overhead
packed	56	69	-1	conv_dense	full_executor	1024.153	/model.10/cv1/conv/Conv
packed	56	70	-1	split	full_executor	27.456	/model.10/Split
packed	56	71	-1	conv_dense	full_executor	905.122	/model.10/m/m.0/attn/qkv/conv/Conv
packed	56	72	-1	split	full_executor	346.883	/model.10/m/m.0/attn/Split
packed	56	73	-1	split	full_executor	692.351	/model.10/m/m.0/attn/Split
packed	56	74	-1	reshape_split_transpose	full_executor	383.88	/model.10/m/m.0/attn/Transpose
packed	56	75	-1	reshape	full_executor	27.497	/model.10/m/m.0/attn/Reshape_2
packed	56	76	-1	matmul	full_executor	2862.852	/model.10/m/m.0/attn/MatMul
packed	56	77	-1	conv_grouped	full_executor	5693.666	/model.10/m/m.0/attn/pe/conv/Conv
packed	56	78	-1	softmax_transpose	full_executor	4538.651	/model.10/m/m.0/attn/Transpose_1
packed	56	79	-1	matmul	full_executor	3564.66	/model.10/m/m.0/attn/MatMul_1
packed	56	80	-1	lut2	full_executor	1800.037	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear
packed	56	81	-1	conv_dense	full_executor	441.458	/model.10/m/m.0/attn/proj/conv/Conv
packed	56	82	-1	lut2	full_executor	228.02	/model.10/m/m.0/Add_output_0_QuantizeLinear
packed	56	83	-1	conv_dense	full_executor	968.825	/model.10/m/m.0/ffn/ffn.0/conv/Conv
packed	56	84	-1	lut1	full_executor	50.995	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
packed	56	85	-1	conv_dense	full_executor	543.073	/model.10/m/m.0/ffn/ffn.1/conv/Conv
packed	56	86	-1	lut2	full_executor	239.727	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output
packed	56	87	-1	concat	full_executor	47.662	/model.10/Concat
packed	56	88	-1	conv_dense	full_executor	1083.522	/model.10/cv2/conv/Conv
packed	56	89	-1	concat	full_executor	536.574	/model.12/Concat
packed	56	90	-1	conv_dense	full_executor	2642.249	/model.13/cv1/conv/Conv
packed	56	91	-1	split	full_executor	53.536	/model.13/Split
packed	56	92	-1	conv_dense	full_executor	427.084	/model.13/m.0/cv1/conv/Conv
packed	56	93	-1	conv_dense	full_executor	410.127	/model.13/m.0/cv2/conv/Conv
packed	56	94	-1	lut1	full_executor	24.581	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	56	95	-1	conv_dense	full_executor	601.985	/model.13/m.0/m/m.0/cv1/conv/Conv
packed	56	96	-1	lut1	full_executor	25.331	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	56	97	-1	conv_dense	full_executor	613.525	/model.13/m.0/m/m.0/cv2/conv/Conv
packed	56	98	-1	lut2	full_executor	225.729	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	56	99	-1	conv_dense	full_executor	640.648	/model.13/m.0/m/m.1/cv1/conv/Conv
packed	56	100	-1	lut1	full_executor	20.79	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	56	101	-1	conv_dense	full_executor	603.943	/model.13/m.0/m/m.1/cv2/conv/Conv
packed	56	102	-1	lut2	full_executor	236.103	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
packed	56	103	-1	concat	full_executor	52.12	/model.13/m.0/Concat
packed	56	104	-1	conv_dense	full_executor	864.292	/model.13/m.0/cv3/conv/Conv
