scope	source_file	sample	operation_index	M	N	K	worker	cpu	event	status	errno	event_id	iterations	raw_u64	time_enabled	time_running	scaled_count	tid
shape	shapes_dtlb_write_miss.log	0	5	25600	32	32	0	0	cycles	available	0	1123	5	15262140	9553042	9553042	15262140.000000
shape	shapes_dtlb_write_miss.log	0	5	25600	32	32	0	0	dtlb_write_miss	available	0	1124	5	859	9553042	9553042	859.000000
shape	shapes_dtlb_write_miss.log	0	5	25600	32	32	1	1	cycles	available	0	1120	5	15076702	9415167	9415167	15076702.000000
shape	shapes_dtlb_write_miss.log	0	5	25600	32	32	1	1	dtlb_write_miss	available	0	1121	5	593	9415167	9415167	593.000000
shape	shapes_dtlb_write_miss.log	0	5	25600	32	32	2	2	cycles	available	0	1119	5	15222918	9518209	9518209	15222918.000000
shape	shapes_dtlb_write_miss.log	0	5	25600	32	32	2	2	dtlb_write_miss	available	0	1122	5	2424	9518209	9518209	2424.000000
shape	shapes_dtlb_write_miss.log	0	5	25600	32	32	3	3	cycles	available	0	1125	5	15203849	9504541	9504541	15203849.000000
shape	shapes_dtlb_write_miss.log	0	5	25600	32	32	3	3	dtlb_write_miss	available	0	1126	5	1177	9504541	9504541	1177.000000
shape	shapes_dtlb_write_miss.log	0	12	25600	64	48	0	0	cycles	available	0	1123	5	39050392	24407251	24407251	39050392.000000
shape	shapes_dtlb_write_miss.log	0	12	25600	64	48	0	0	dtlb_write_miss	available	0	1124	5	14783	24407251	24407251	14783.000000
shape	shapes_dtlb_write_miss.log	0	12	25600	64	48	1	1	cycles	available	0	1120	5	38786450	24249041	24249041	38786450.000000
shape	shapes_dtlb_write_miss.log	0	12	25600	64	48	1	1	dtlb_write_miss	available	0	1121	5	12432	24249041	24249041	12432.000000
shape	shapes_dtlb_write_miss.log	0	12	25600	64	48	2	2	cycles	available	0	1119	5	39076768	24416625	24416625	39076768.000000
shape	shapes_dtlb_write_miss.log	0	12	25600	64	48	2	2	dtlb_write_miss	available	0	1122	5	23523	24416625	24416625	23523.000000
shape	shapes_dtlb_write_miss.log	0	12	25600	64	48	3	3	cycles	available	0	1125	5	39350892	24599791	24599791	39350892.000000
shape	shapes_dtlb_write_miss.log	0	12	25600	64	48	3	3	dtlb_write_miss	available	0	1126	5	15793	24599791	24599791	15793.000000
shape	shapes_dtlb_write_miss.log	0	124	6400	64	96	0	0	cycles	available	0	1123	5	10507791	6568417	6568417	10507791.000000
shape	shapes_dtlb_write_miss.log	0	124	6400	64	96	0	0	dtlb_write_miss	available	0	1124	5	5270	6568417	6568417	5270.000000
shape	shapes_dtlb_write_miss.log	0	124	6400	64	96	1	1	cycles	available	0	1120	5	10561521	6609543	6609543	10561521.000000
shape	shapes_dtlb_write_miss.log	0	124	6400	64	96	1	1	dtlb_write_miss	available	0	1121	5	5219	6609543	6609543	5219.000000
shape	shapes_dtlb_write_miss.log	0	124	6400	64	96	2	2	cycles	available	0	1119	5	9915260	6189374	6189374	9915260.000000
shape	shapes_dtlb_write_miss.log	0	124	6400	64	96	2	2	dtlb_write_miss	available	0	1122	5	6408	6189374	6189374	6408.000000
shape	shapes_dtlb_write_miss.log	0	124	6400	64	96	3	3	cycles	available	0	1125	5	10491640	6566668	6566668	10491640.000000
shape	shapes_dtlb_write_miss.log	0	124	6400	64	96	3	3	dtlb_write_miss	available	0	1126	5	5085	6566668	6566668	5085.000000
shape	shapes_dtlb_write_miss.log	0	133	6400	80	64	0	0	cycles	available	0	1123	5	9820272	6145914	6145914	9820272.000000
shape	shapes_dtlb_write_miss.log	0	133	6400	80	64	0	0	dtlb_write_miss	available	0	1124	5	5710	6145914	6145914	5710.000000
shape	shapes_dtlb_write_miss.log	0	133	6400	80	64	1	1	cycles	available	0	1120	5	9792101	6116169	6116169	9792101.000000
shape	shapes_dtlb_write_miss.log	0	133	6400	80	64	1	1	dtlb_write_miss	available	0	1121	5	5689	6116169	6116169	5689.000000
shape	shapes_dtlb_write_miss.log	0	133	6400	80	64	2	2	cycles	available	0	1119	5	9848950	6162208	6162208	9848950.000000
shape	shapes_dtlb_write_miss.log	0	133	6400	80	64	2	2	dtlb_write_miss	available	0	1122	5	6834	6162208	6162208	6834.000000
shape	shapes_dtlb_write_miss.log	0	133	6400	80	64	3	3	cycles	available	0	1125	5	9908863	6193876	6193876	9908863.000000
shape	shapes_dtlb_write_miss.log	0	133	6400	80	64	3	3	dtlb_write_miss	available	0	1126	5	5039	6193876	6193876	5039.000000
shape	shapes_dtlb_write_miss.log	0	144	6400	80	80	0	0	cycles	available	0	1123	5	11153529	6981251	6981251	11153529.000000
shape	shapes_dtlb_write_miss.log	0	144	6400	80	80	0	0	dtlb_write_miss	available	0	1124	5	6278	6981251	6981251	6278.000000
shape	shapes_dtlb_write_miss.log	0	144	6400	80	80	1	1	cycles	available	0	1120	5	10954081	6844457	6844457	10954081.000000
shape	shapes_dtlb_write_miss.log	0	144	6400	80	80	1	1	dtlb_write_miss	available	0	1121	5	5081	6844457	6844457	5081.000000
shape	shapes_dtlb_write_miss.log	0	144	6400	80	80	2	2	cycles	available	0	1119	5	11153427	6967877	6967877	11153427.000000
