selection_group	image_id	model	provider	boundary_index	boundary_label	boundary_name	shape	dtype	bytes	sha256	minimum	maximum	mean	stddev	non_finite	lower_rail_count	upper_rail_count
small-loss	531894	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	5040c8f5921c99ded3a282c398ddb3d993f0a6d03bbd2fd45b43258f0b32674f	-27.926040649414062	-1.6755625009536743	-19.848720624641746	2.39403842174602	0	5	0
small-loss	531894	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	da076e450db331726561ef247de725b41a59c115dd83fdf268fb8de60f2e481e	0.10988698154687881	10.164546012878418	3.415304558807984	1.8619026739427844	0	0	0
small-loss	531894	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	eda3923ab6a9f0c9054a91e4427e6ff6646f22359b9a090818af0627e0678d44	-107.96839904785156	0.0	-20.5611187936794	4.721996116127193	0	1	0
small-loss	531894	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	ff0e6febe5bb7270e72b04a2819b0c479c87fb860d5511703fa9956464468ae0	0.07443004846572876	12.653108596801758	4.343598072081805	2.6360926823864514	0	0	0
small-loss	531894	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	df453b1bebd8235c15020af2fd1a25cf3e5911c605ec6883e9811c84b8939d38	-64.06039428710938	0.7078496813774109	-19.324937787789853	4.388819798593453	0	0	2
small-loss	531894	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	73c2ee44737964ee58b6f81f6215c7637c63cb5a90737b8fd205e45a83cdfff5	-0.49814337491989136	6.9740071296691895	2.524271520873153	1.3534575029961928	0	0	0
small-loss	531894	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	258b8e487a8c5e9d77dfc2018e9c9d7e602cb744507efc565d2e59e298d1e01c	-27.926040649414062	-1.5638582706451416	-19.93444309751643	2.447033161280206	0	12	0
small-loss	531894	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	095e41e83831083ac1027b5c264b63957c7e91134b8a333645c26b03f40e71df	0.05494349077343941	9.77994155883789	3.412385684226174	1.8775732712254682	0	0	0
small-loss	531894	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	3689e0a9925b0ef1bbab8718868f84144aa589fb679aeae6fcbee10dd0157f07	-103.7176742553711	0.0	-20.495149545682594	4.503474489525428	0	0	0
small-loss	531894	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	b29add28083aaa0505e0ebfacc9cacf103542bb8adcc1aa0f1f7a6c60ae36114	0.07443004846572876	12.429818153381348	4.345226235873997	2.6086318286805423	0	0	0
small-loss	531894	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	c69987101a68f6d144baa41aee521833be6dc93f587ef678b7f09da3815a8e5b	-69.01534271240234	0.7078496813774109	-19.4118152747415	4.243575200355925	0	0	2
small-loss	170232	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	d6d486741020f1cf14781154e440b25eac7431e75e6ca681f9f18e25963ed4ab	-0.5526973009109497	7.380134582519531	1.848024499338353	1.325750494222081	0	0	0
small-loss	170232	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	910e50adb56f562404f085899f3e68135e7d5efb2bc834b52591c358105252f8	-27.830358505249023	-0.5456932783126831	-19.76856647659943	2.3844020676582334	0	6	0
small-loss	170232	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	340d8451c6f5ba2c6f7010d82fcdd09e6f20d8af7a3c90bb018d7625a9d3c9b5	0.0	11.507189750671387	2.867670439403737	2.041944410642384	0	0	0
small-loss	170232	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	69014624c41f9a57efe3a86e9f9200fa98dafba041b44d589d5b7238a8996948	-123.56875610351562	0.0	-20.19931588903349	5.285954881686599	0	0	3
small-loss	170232	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	78441b93870eed0072454c9a22922beae593b5f97cf6c65feb785802411c935a	0.13402710855007172	15.681171417236328	4.329871389744803	3.2185949691845632	0	0	0
small-loss	170232	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	3814cbcf4798e747f80e81e8c4025d86759df249ba3f691fe912d6ad9b834482	-33.71269989013672	-2.0308854579925537	-18.367024031586944	2.9716423379974968	0	0	0
small-loss	170232	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	73344bff84ac801e93610ad968ed0ba42d1209c6027e8d9bac9f30926638d7ec	-0.5852088928222656	7.3151116371154785	1.8259013673232403	1.3209649715634735	0	0	0
small-loss	170232	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	a75cb160399a423374ffce606d54663b0cc7add8c05877e76846cf645bdca50b	-27.830358505249023	-0.4365546405315399	-19.814332237048134	2.387436800976546	0	6	0
small-loss	170232	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	11e2879d9626f5e67d187265c4cae7a337f6b9ca5112c8a85c9086cc6c087b79	0.0	11.507189750671387	2.851802901517367	2.0474392410312814	0	0	0
small-loss	170232	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	bf1bbb8de0a610c0473ee7f6b6ebe81a09b31043ff8622e1cf998322e44ed4d5	-123.05388641357422	0.0	-20.265267480360343	5.28753899654146	0	0	4
small-loss	170232	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	84026baea80310f663c9dde20269bd3647a1d01c79f4a933412a044e74b524f2	0.13402710855007172	15.681171417236328	4.301348746549338	3.1662133655788374	0	0	0
small-loss	170232	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	dbd20adff96dabedc58ec7fa847c5127c07d1b0c8dd22beb6ce7caa80eba74de	-39.39917755126953	-2.0308854579925537	-18.408657188110052	2.9630763261392077	0	0	0
small-loss	170232	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	b2e383ee467f99ddecc043054da3d31e6e0e21cbefd8f0037ad27e0352baf2e9	-0.5645624995231628	7.372521877288818	1.8481456660904223	1.3256604881497838	0	0	0
small-loss	170232	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	639794928bc09767d4ed7ad3a93e6a6ae75514264ebadeee17137e67a12948bf	-27.926040649414062	-0.44681665301322937	-19.732694468037632	2.38055315873805	0	3	0
small-loss	170232	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	88a8d342c16729212c0e74dbecaa3c1467abf92e8c98153dcedc3889b1e42e16	0.0	11.538132667541504	2.8679815408121794	2.041900327924271	0	0	0
small-loss	170232	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	d2be51c122072dced6b14a5eaf8b5f671103057f376b75e396fd7a39ce490a07	-107.96839904785156	0.42507243156433105	-20.243759035244583	5.293991120358409	0	4	2
small-loss	170232	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	2d89c8f581bf62ef5739b4c1f9ecbaa4f9b3d639557ce4508d201661988c6e9b	0.14886009693145752	15.63031005859375	4.3309449727460745	3.2173342957276128	0	0	0
small-loss	170232	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	3ce7fb28f84e02574c4d7556e4b5ec7362ac3366189558ffdfa0bad64542332e	-33.622859954833984	-2.123548984527588	-18.41074991361052	2.9793061482166623	0	0	0
small-loss	170232	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	6d847dff3bdbd7aecb7f628e887e176be4ecb94e23c76ff8979d710a5a514c13	-0.5977720618247986	7.306102752685547	1.8257227275680634	1.3208855647515116	0	0	0
small-loss	170232	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	f40c689d1544e69dda3ab49d3bd53f6a51873c3804eafe5ec7c64b840059d33b	-27.926040649414062	-0.33511248230934143	-19.80663062484184	2.395203326898157	0	5	0
small-loss	170232	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	9feb2b17906830ab74ef2d6c2894289c7be81a778e735d44d60cb0b5f365521a	0.0	11.483189582824707	2.8524428383703344	2.0475711605250835	0	0	0
small-loss	170232	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	216f7447559a089618f9ca2ed85c9e877155f8af4bc699a1a749df04cadb5074	-107.96839904785156	0.42507243156433105	-20.303591295422986	5.2854695632976405	0	3	2
small-loss	170232	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	f47907a49834c6c2dc9661f8f0c2143ad2ab287f2ba54951c76880f55af51cfa	0.14886009693145752	15.704740524291992	4.30168466027826	3.167320397827764	0	0	0
small-loss	170232	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	783e3e37374265021dabc073855a052b5a58809b1bfa424acfc5e9d065444176	-39.639583587646484	-2.123548984527588	-18.45486885781586	2.981169746748298	0	0	0
small-loss	211919	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	1f802a65c922316de755fd790277c046e28995c1859114d72fe134613b1970b6	-0.6177205443382263	7.087530136108398	1.8380068607168505	1.3022123842341313	0	0	0
small-loss	211919	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	da392b706c5efd246b704a136e459592248e5ae8c03acc29a11f7bb74d7547d8	-26.629833221435547	-3.1650211811065674	-19.238356364008506	2.5918489920244134	0	0	0
small-loss	211919	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	84b152ce8501e4dff671415c00cea16a73469907ffe1bc441af4c7d6103b530d	0.051601748913526535	12.384419441223145	2.913773377444013	2.1998128852080128	0	0	0
small-loss	211919	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	ce996bfb5a179fa5754411bc52beed654bfdccdc38d7c9e99807c53300e07531	-84.43865203857422	-1.5446094274520874	-19.549920257619583	3.561275927558106	0	0	0
small-loss	211919	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	8126439154ac6e41f48dc3750aa0db85fb6861e146907f8387f967113b430392	0.06701355427503586	15.748185157775879	4.057293758541346	3.420824048392294	0	0	0
small-loss	211919	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	fa7f1908653f6dd626c51cc48ff7330406394466cd174080a350bf2ef2e5f9e8	-43.4609489440918	0.0	-18.602695592924952	3.6347874052557234	0	0	1
small-loss	211919	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	eca85324e11117d1fce17479f0b179053634dbfe841e0fd2cfd8762dc46f931d	-0.6502321362495422	7.152553558349609	1.8323605087312171	1.2967097244377235	0	0	0
small-loss	211919	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	80bbfd9fffbe5a36375f3f4b5b55aa234b6fe5d2d4396a76981a00407688ebb6	-27.3938045501709	-3.055882453918457	-19.258222155307884	2.6222833636086156	0	0	0
small-loss	211919	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	e2dd83965888e37482086902538819c3754c88276f8cb7bee5b0777b7000f360	0.051601748913526535	12.281216621398926	2.92119918920449	2.210884472063141	0	0	0
small-loss	211919	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	f7d8df8e3b644d371cae65c8ec4917e77c5a35b4cf048eb851767dca0f689273	-78.26020812988281	-1.5446094274520874	-19.650247475524434	3.5897574815964672	0	0	0
small-loss	211919	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	55a3909c04d6e231a38a7872451678f77b7ff772ca9acb0064eb9db65f81e21c	0.0	15.614157676696777	3.9793067313171924	3.3205838178056104	0	1	0
small-loss	211919	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	83c093937029f70fa216ba04fade01f83a21ba2f64de267cfb4884dd83d18f48	-49.95978546142578	0.0	-18.576700259245932	3.8044357855555906	0	0	1
small-loss	211919	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	a50fd53f4464e6ae90d1a288a9cbd375f45da9cd0396ec12452f1c96f2cee118	-0.5977720618247986	7.106845378875732	1.8380336140694271	1.3021298818717317	0	0	0
small-loss	211919	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	3a595e643f763d4312426cd0519a3dd1e6f69f25f142443e38521a913e1077a8	-26.585590362548828	-3.127716541290283	-19.20624409526447	2.5881338693767946	0	0	0
small-loss	211919	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	16c9bb5978f62a4e40313a1e31f11ca394adecd34dbc0e9b118bbce44ea50092	0.05494349077343941	12.362285614013672	2.913790677311481	2.1999250396440027	0	0	0
small-loss	211919	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	24f09e954079b46b79c496a9db50d94e56fbfaa6676d96e86ab3f0b655ac8f23	-84.16434478759766	-1.7002897262573242	-19.625268692530693	3.546957826194078	0	0	0
small-loss	211919	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	f91544a0bc00917f79d7d3632e9a082947065a4ecd2d93356316bf47aaf7851a	0.07443004846572876	15.779170036315918	4.056577197499573	3.4200829992514765	0	0	0
small-loss	211919	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	4d294b6665a0945ed892a7cee452783d4e06c89765bea02d40e251611e727afd	-43.53275680541992	0.35392484068870544	-18.624498401847667	3.627796440692263	0	0	0
small-loss	211919	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	dc9896ab246801aaadaf6f3af1be619b0793a4a9ad88fa629f1f3be44f630ebd	-0.6641911864280701	7.140055179595947	1.832384097478789	1.2966017815608188	0	0	0
small-loss	211919	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	c053827550e2f22dd2f57dd05aa82ce8f94fb7e2c54f8410e27221fb486746f8	-27.255815505981445	-3.2394206523895264	-19.250004201045726	2.6268189054321383	0	0	0
small-loss	211919	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	51bf2b1b601d51e92cbe1eebb9391b4589c0d510707c4be97dc64611ffff90ca	0.05494349077343941	12.307341575622559	2.9216029580833855	2.210889596680592	0	0	0
small-loss	211919	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	bec2608ea930a46c79f08df1429fcdc5cac6c629784be9d73c63c5c966005019	-78.21332550048828	-1.7002897262573242	-19.699264496104792	3.57375981776993	0	0	0
small-loss	211919	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	c0ade6ef759ccc410eb8b011345b3397803432df57e947dfc356c8c268a79436	0.0	15.555880546569824	3.978844316229224	3.3200125235347495	0	0	0
small-loss	211919	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	b0ada4290b8bd6b04e74ce7767bec741d664061ac518a2e67a6b88c7a804aa86	-50.257328033447266	0.0	-18.604048173502086	3.802995564175932	0	0	0
matched-control	95161	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	137cff0adf9347f88244a930518b1569cdd4ce798d7b527b4ae2fb3b32fdb95d	-0.6177205443382263	7.477669715881348	2.4362458254385273	1.478358098976252	0	0	0
matched-control	95161	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	2384a7abeb51d6a412c6c3cd28468aab944e2f27fa773d003f1f49560d105593	-27.830358505249023	-2.6193277835845947	-20.01316880817432	2.3328345349525965	0	54	0
matched-control	95161	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	280a0780e7fb45a0a9a137263d03106a8d8d6a5f13b1da148e3a0aa3a044b995	-0.051601748913526535	10.991172790527344	3.2890551576239524	1.9048640922092122	0	0	0
matched-control	95161	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	fdf21c711d3d6355a092599dcf2c87905036f2f1e4dd07886f5883ad185f094e	-123.05388641357422	-0.5148698091506958	-20.390879672489127	5.5584461993372205	0	0	0
matched-control	95161	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	a19c45c7676ddcd257ad9029f0dadd3711946faed9d7ecb5b087eaf0a146021f	0.13402710855007172	15.011035919189453	3.8952047258708626	2.7133579089971067	0	0	0
matched-control	95161	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	6cbc461f5e8237330d5f187c2a4d2112d0a67306be44673798381333be083b13	-87.7342529296875	0.0	-18.55359893193841	4.176479991536215	0	0	3
matched-control	95161	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	101da1843cba206c00c7aea2ef47a826c5e5974938285ef4e78ac4a4dcc084c2	-0.6502321362495422	7.510180950164795	2.4010951902158557	1.4642017224503485	0	0	2
matched-control	95161	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	8c6c29c507e2aac1090300589eb531c2c5f24a33783f021f0d3b3f5885179355	-27.830358505249023	-2.5101892948150635	-20.013655027991625	2.3558200399472295	0	106	0
matched-control	95161	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	6c56a572717817571b9f1c6ef635a5213fa77b38f7c50880ebfcc792d5df4d1d	-0.051601748913526535	10.57835865020752	3.262826959057711	1.8942607181642284	0	0	0
matched-control	95161	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	6b1f73fac465ec09ff6bdb8bf60bf8836cf23777869273a5c456811e69823555	-119.96466827392578	-0.5148698091506958	-20.375984632204286	5.562834841719699	0	0	0
matched-control	95161	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	3847e34b903e498ede598d537faf80bc62573e5d79bc538df60573a2508b8d87	0.13402710855007172	14.877009391784668	3.832630821224302	2.6327533530706737	0	0	0
matched-control	95161	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	50528bd650a18ab043c8c758fadfbcc8b5481bcdc32caac429798ac666f2f2ef	-87.32807922363281	0.0	-18.63955616286397	4.239817880932248	0	0	3
matched-control	95161	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	2b2f1e3e75fadbd3d92b3f3d35fb951baf5ccd459db15b3d7c5ad7e68bbaedd2	-0.6309816241264343	7.472150802612305	2.436172789596749	1.4784135829536986	0	0	0
matched-control	95161	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	4a590a395640be712258c030de1f5bf4f98126bc78c04a610eabbf751d33977f	-27.926040649414062	-2.5691957473754883	-19.965921416951808	2.33283389524156	0	47	0
matched-control	95161	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	084cd3ebd5c186a9237de4078d3ccb87a16ded684b963551568f778266977d02	-0.05494349077343941	10.98869800567627	3.2892865121999058	1.9041612443008313	0	0	0
matched-control	95161	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	a472f2e3d18304c328a1235e650061ee72ce97ae3ae5a586804c47c0b715dcf2	-107.96839904785156	-0.42507243156433105	-20.444698752239347	5.57075592108813	0	2	0
matched-control	95161	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	9220e9407a3740010181435346976d47b3db0e55e87881b22ff9fff946efb467	0.14886009693145752	14.960439682006836	3.8944127387180925	2.712321728254187	0	0	0
matched-control	95161	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	6f5c35866bfab6873fb20867bb47768b1d468825a7c080888b0fbffd613cb1e7	-87.41943359375	0.7078496813774109	-18.585113193867727	4.21650603734692	0	0	3
matched-control	95161	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	81e5fe22e7c55f5b17e9ba3b1aa0a4e76f23c9f4ded1479aee7673855738341a	-0.6641911864280701	7.538569927215576	2.4011029764921115	1.464155947688712	0	0	0
matched-control	95161	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	fa5c9896007eee1272f22b7bbf5c1213f983d89e98dcc2143ea29b9cdcdca7f1	-27.926040649414062	-2.6808998584747314	-19.99496428036131	2.36500618832207	0	97	0
matched-control	95161	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	6c9176aae80d10c7e6ad7b475341262af97740b4cbb9084c69cac59085a53322	-0.05494349077343941	10.604093551635742	3.2630853353772546	1.8942926762753018	0	0	0
matched-control	95161	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	4d1d8e31708c177e4db7fdd2e7681cbf454fda9cd6f4a4c9e1f612f56c981592	-107.96839904785156	-0.8501448631286621	-20.396024625217542	5.563002075874677	0	2	0
matched-control	95161	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	b1b5960af76a642375688abc0098bde19ebf0503de7e0bd1d8b5f40167ab783c	0.14886009693145752	14.886009216308594	3.8334731263294817	2.6318903205979876	0	0	0
matched-control	95161	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	a5ba0c3705aa9a6a3167f6ce5929183c7ad5fac4307988c090a57d6b54348725	-87.41943359375	0.7078496813774109	-18.65745765149407	4.243637954719982	0	0	3
matched-control	104344	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	69879390fd60ef405a417ad3f0a5340b368f7e04872deed9df35720c4a836c6e	-0.22758124768733978	7.510180950164795	2.9142477250267986	1.5138739835856772	0	0	2
matched-control	104344	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	24a73e0ed105c1e5e6f922be1c7ebe13e79b9ffc737611991ac4f4f045ba8994	-27.830358505249023	-4.256407737731934	-20.19676476668194	2.0906886017713595	0	16	0
matched-control	104344	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	133ad954aed6cd8e745dd123ef1848758cd5192f034a1079325cc80b23f568c0	-0.051601748913526535	12.642428398132324	4.447836930045741	2.4468739524461642	0	0	0
matched-control	104344	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	e6f73535ca237d24bfd780c8ee580e78a5b83ae3f9b8140febcb9fb596754eb4	-94.22117614746094	-4.633828163146973	-19.493903984520585	3.4565698884426284	0	0	0
matched-control	104344	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	a05ec9affad1612403e5078e08e4b4498a806939ea5b27f93fcd16d5a6c63d1d	0.3350677788257599	15.34610366821289	5.583192386943847	3.5676123061021783	0	0	0
matched-control	104344	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	e8e4c0eeac158a02fdda07de93289a25ac1130785d702d06be7c87aed5a85e24	-69.86246490478516	0.0	-18.887781136460603	5.452353663992024	0	0	4
