block	cycle	position	arm	run	timestamp_start_utc	timestamp_end_utc	temp_start_mC	temp_end_mC	cpu0_start_khz	cpu0_end_khz	repeat	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
30	7	1	v2	5	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166830	2245.97	19777.8	82504.8	15222	22308.3	10837.8	3875.46	2435.06	7540.35	838765	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	6	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165594	2242.18	19646.1	82607.8	15180.4	21330.3	10841.5	3763.42	2400.68	7498.97	821552	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	7	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166499	2156.68	19709	82598.9	15211.9	22047.1	10804.5	3883.76	2429.18	7575.97	822450	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	8	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166532	2206.55	19801.5	82593.1	15196.1	21814.6	10995.9	3786.42	2403.72	7654.51	838359	0	7	1	0	0xd43f5e018b415631
30	7	1	v2	9	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165621	2154.76	19579.6	82311.4	15477.9	21640.6	10989.2	3814.8	2382.06	7187.34	821359	0	6	1	0	0xd43f5e018b415631
30	7	1	v2	10	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	167181	2203.47	19773.3	82529.4	15128.3	22276.5	11264.4	3940.72	2407.72	7571.68	839098	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	11	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165174	2217.39	19663	82102.7	15184.8	21250.8	10993	3784.55	2382.6	7509.59	821122	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	12	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166303	2157.88	19494.3	82489.8	15140.7	22122.6	10974.7	3890.93	2386.51	7566.89	822242	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	13	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	168553	2211.22	19652.8	84572.9	15234.4	21619.3	11250.1	4258.23	2459.72	7211.71	840549	0	0	1	0	0xd43f5e018b415631
30	7	1	v2	14	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166845	2327.3	19653.9	82422.1	15118.3	22229.6	11208.8	3847.13	2386.64	7564.85	838474	0	10	1	0	0xd43f5e018b415631
30	7	1	v2	15	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165698	2229.14	19748.8	82451.5	15156.1	21170.5	11060	3849.59	2391.72	7559.97	837485	0	3	1	0	0xd43f5e018b415631
30	7	1	v2	16	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166344	2167.68	19659.8	82451.7	15246.4	22016.3	10842.5	3855.38	2494.64	7530.64	822221	0	2	1	0	0xd43f5e018b415631
30	7	1	v2	17	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166159	2210.3	19610.3	82511.9	15238.9	21670.2	10948	3956.3	2391.22	7541.14	838106	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	18	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166253	2171.3	19577.9	82520.2	15380.6	21624.9	11041.1	3902.42	2391.85	7560.97	822140	0	2	1	0	0xd43f5e018b415631
30	7	1	v2	19	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166823	2204.8	19499.1	82861.4	15155.4	22205.3	11080.1	3796.46	2392.27	7545.05	838812	0	0	1	0	0xd43f5e018b415631
30	7	1	v2	20	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166355	2204.39	19754.8	82200.1	15483.3	21712.2	11009.1	3966.22	2383.43	7557.3	838186	0	7	1	0	0xd43f5e018b415631
30	7	1	v2	21	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165891	2159.76	19714.2	82492.4	15221.1	21938.1	10829	3841.17	2400.77	7212.88	821526	0	8	1	0	0xd43f5e018b415631
30	7	1	v2	22	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166751	2213.05	19644.9	82381.1	15137.4	22272	11084.2	3892.13	2471.26	7574.22	838743	0	0	1	0	0xd43f5e018b415631
30	7	1	v2	23	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165494	2220.64	19574.9	82347.2	15152	21406.2	11025.6	3742.26	2381.22	7561.18	821443	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	24	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166203	2173.39	19611.5	82400	15175.5	22233.1	10791.3	3786.05	2383.18	7567.18	838066	0	2	1	0	0xd43f5e018b415631
30	7	1	v2	25	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	168726	2201.18	22302.9	82261.4	15211	21836.1	11189.4	3871.76	2379.05	7388.05	840664	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	26	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	167134	2359.97	19637.4	82463.2	15154.6	22334.5	11063.1	4040.01	2397.68	7574.3	839013	0	6	1	0	0xd43f5e018b415631
30	7	1	v2	27	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165599	2219.59	19564.5	82650.2	15203.7	21076.7	11091.5	3771.63	2398.72	7539.68	837407	0	3	1	0	0xd43f5e018b415631
30	7	1	v2	28	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166420	2183.68	19611.5	82372.4	15188.1	21930.3	11007	3942.26	2536.14	7566.34	822246	0	3	1	0	0xd43f5e018b415631
30	7	1	v2	29	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165290	2204.55	19817.5	82289.9	15257.1	21018.4	10974.5	3700.38	2417.14	7527.68	837220	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	30	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	168617	4272.48	19786.6	82119.6	15307.7	21763.9	11326.4	3917.38	2389.68	7650.97	840567	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	31	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166202	2174.84	19534.9	82599.6	15208	21783.3	10978.2	3866.05	2392.39	7585.93	822205	0	0	1	0	0xd43f5e018b415631
30	7	1	v2	32	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166731	2195.26	19572.5	82464.1	15145.9	22211.3	11218.9	3815.46	2396.02	7629.93	838688	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	33	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165600	2523.1	19723.5	82347.1	15187.7	21104.5	10966.5	3717.26	2381.06	7564.84	837120	0	12	1	0	0xd43f5e018b415631
30	7	1	v2	34	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	167371	3102.99	19759.6	82702.4	15167.5	21472.3	11220.9	3911.97	2393.56	7553.35	823310	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	35	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166372	2173.72	19507.6	82358	15086.9	22285.4	11126.1	3807.88	2383.47	7559.22	838286	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	36	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	165675	2212.64	19568.9	82363.6	15218.1	21195.7	11145.6	3953.34	2375.76	7561.89	837610	0	1	1	0	0xd43f5e018b415631
30	7	1	v2	37	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	167923	2153.05	19689.7	82417.7	15991.9	22542.4	11095.8	3861.38	2532.35	7554.05	839922	0	0	1	0	0xd43f5e018b415631
30	7	1	v2	38	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	166344	2167.55	19593	82385.4	15218	22034.5	10823.2	4027.26	2469.85	7545.01	822339	0	0	1	0	0xd43f5e018b415631
30	7	1	v2	39	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	167033	2217.14	19724.5	82747.2	15143.9	22308.9	10750	4056.39	2440.43	7564.51	838781	0	8	1	0	0xd43f5e018b415631
30	7	1	v2	40	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	179710	2197.84	26494.3	86840.7	16147.5	22252.7	11674.3	3974.63	2495.1	7549.43	898747	0	28	1	0	0xd43f5e018b415631
30	7	1	v2	41	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	181286	2211.47	19855.9	88056.3	18960	26116.1	11638.3	3878.42	2972.28	7511.43	900231	0	33	1	0	0xd43f5e018b415631
30	7	1	v2	42	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	181921	2203.89	20317	94464	15590.9	22080.6	12337.8	4650.11	2509.73	7683.64	916799	0	73	1	0	0xd43f5e018b415631
30	7	1	v2	43	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	176888	2213.18	25258.7	86656.9	16027.4	21529.5	11268.1	3827.42	2401.1	7619.81	879202	0	20	1	0	0xd43f5e018b415631
30	7	1	v2	44	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	176184	2233.18	19788.1	87563.8	17137.9	24355.3	11451.8	3738.01	2661.77	7168.67	879320	0	27	1	0	0xd43f5e018b415631
30	7	1	v2	45	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	176789	2227.8	19755.9	86987.2	17310.7	23944.8	11925	4243.72	2765.57	7541.84	895659	0	31	1	0	0xd43f5e018b415631
30	7	1	v2	46	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	171397	2159.22	19709.3	86063.7	15213.6	21873.5	12256.5	4056.72	2471.93	7506.89	843075	0	10	1	0	0xd43f5e018b415631
30	7	1	v2	47	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	175008	2195.18	19641.1	88563.8	15426.6	22865.5	12284.2	3961.96	2435.43	7551.22	878204	0	22	1	0	0xd43f5e018b415631
30	7	1	v2	48	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	171820	2224.01	19621.6	87461.4	15208.2	21518	11667.2	4015.05	2449.1	7576.05	859387	0	11	1	0	0xd43f5e018b415631
30	7	1	v2	49	2026-07-15T07:08:42Z	2026-07-15T07:08:53Z	62000	62000	1600000	1600000	0	172053	2217.3	25231.2	82858.3	15230.3	21799.2	11076.8	3863.46	2385.01	7309.34	859295	0	18	1	0	0xd43f5e018b415631
31	7	2	v2	0	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166629	2211.89	19490.4	82406.9	15092.6	22272.4	10920.6	4039.09	2410.72	7701.43	838555	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	1	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166297	2248.72	19882.6	82430.8	15180.9	21735.5	11037	3730.04	2388.47	7578.89	838291	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	2	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166262	2212.93	19583.3	82348.3	15207	21583.6	10954.6	4335.77	2393.51	7550.85	821744	0	3	1	0	0xd43f5e018b415631
31	7	2	v2	3	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	167229	2239.68	19593.8	82888.7	15179.2	22135.8	11294.7	3927.38	2424.6	7459.43	838767	0	11	1	0	0xd43f5e018b415631
31	7	2	v2	4	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165920	2233.18	19731.9	82287.2	15276.8	21602.5	10942.9	3797.76	2404.89	7558.22	837913	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	5	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166357	2225.51	19567.1	82666.7	15244.9	21564.9	11004.2	3999.09	2495.06	7503.09	822184	0	3	1	0	0xd43f5e018b415631
31	7	2	v2	6	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	168913	2244.47	19686.5	83191.5	15434.8	22638.7	11935.2	3726.72	2413.1	7557.43	856897	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	7	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166086	2198.64	19570.8	82500.8	15253.6	21806.3	10822.5	4027.01	2429.93	7392.34	821961	0	2	1	0	0xd43f5e018b415631
31	7	2	v2	8	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166041	2236.64	19611.3	82433.5	15285.9	21625.2	11020.7	3761.67	2384.18	7589.43	837856	0	3	1	0	0xd43f5e018b415631
31	7	2	v2	9	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166162	2184.34	19761.7	82521.4	15329.8	21481.8	10912.8	3930.59	2390.01	7563.22	821854	0	8	1	0	0xd43f5e018b415631
31	7	2	v2	10	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	167032	2252.43	19907	82444.4	15234.8	21999.6	11269.2	3845.47	2441.77	7555.18	839037	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	11	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166494	2234.93	19766.2	82729.1	15301.7	21601.5	10916.8	3865.8	2420.77	7573.01	838353	0	2	1	0	0xd43f5e018b415631
31	7	2	v2	12	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165531	2201.59	19509.7	82420.4	15236.4	21529.6	11001.4	3929.09	2401.72	7213.96	821470	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	13	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166699	2251.01	19669.3	82468.4	15165.1	22237.4	11017.7	3816.17	2425.97	7563.1	838691	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	14	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165712	2272.76	19789.7	82322.2	15212.1	21170.2	10997.8	3851.21	2408.43	7601.55	837419	0	5	1	0	0xd43f5e018b415631
31	7	2	v2	15	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166365	2207.72	19688.4	82440.7	15171.8	22020.7	10961.4	3817.13	2418.06	7553.85	822017	0	11	1	0	0xd43f5e018b415631
31	7	2	v2	16	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165482	2235.39	19626.2	82435.9	15231.6	21054.8	11074.4	3794.55	2382.31	7562.72	837431	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	17	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166399	2250.47	19660.1	82275.9	15285.7	21944.7	11045.3	3820.63	2475.52	7555.05	822281	0	2	1	0	0xd43f5e018b415631
31	7	2	v2	18	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166521	2233.05	19738	82583.7	15281.7	21634.3	11035.4	3920.55	2430.27	7578.8	838521	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	19	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	169067	2323.47	19595.8	85054.9	15209.2	21951.1	10894.3	3851.34	2514.64	7587.14	841005	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	20	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166077	2243.47	19780.3	82523.6	15201.2	21542.3	10890.3	3827.67	2410.39	7572.14	837822	0	4	1	0	0xd43f5e018b415631
31	7	2	v2	21	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165867	2224.43	19711.9	82605.2	15219.8	21769.2	10944.7	3707.5	2379.18	7217.46	821673	0	7	1	0	0xd43f5e018b415631
31	7	2	v2	22	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166920	2260.51	19821.7	82525.4	15187	22307.4	10896.2	3833.92	2404.35	7600.35	838867	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	23	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165782	2250.39	19642.6	82511.8	15175.4	21206.8	10876.2	4050.18	2382.64	7604.6	837706	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	24	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166533	2216.97	19673.9	82572.9	15148.1	22002.9	10974.8	3877.68	2426.22	7556.43	822483	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	25	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	167076	2264.01	19786.7	82543.9	15098.5	22261.2	11183.2	3846.47	2427.27	7579.89	839066	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	26	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165823	2211.51	19712.5	82546	15184	21171.5	11044.3	3857.01	2409.97	7599.76	837580	0	3	1	0	0xd43f5e018b415631
31	7	2	v2	27	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166652	2183.93	19713.8	82381.5	15234.6	21805.1	11402.2	3966.6	2508.81	7369.47	822283	0	12	1	0	0xd43f5e018b415631
31	7	2	v2	28	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	167061	2250.22	19847.9	82403.1	15184.4	22151.4	11304.7	3899.88	2378.14	7553.97	839001	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	29	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165718	2228.39	19718.5	82520.1	15128.3	21090.5	11018.5	3962.09	2385.93	7574.3	837585	0	2	1	0	0xd43f5e018b415631
31	7	2	v2	30	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166199	2170.55	19685.1	82325.9	15210.8	21931.1	10908.2	3813.21	2493.97	7577.68	822203	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	31	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	169124	2233.34	19613.5	85798.7	15186.1	21254	11018.1	3913.68	2476.73	7546.39	856766	0	8	1	0	0xd43f5e018b415631
31	7	2	v2	32	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166654	2305.22	19733.5	82447.2	15239.2	21959	11038.5	3865.21	2422.31	7555.89	822411	0	4	1	0	0xd43f5e018b415631
31	7	2	v2	33	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	167779	2799.98	19708.3	82722.8	15145.3	22030.2	11275.8	4074.22	2386.34	7554.51	839382	0	10	1	0	0xd43f5e018b415631
31	7	2	v2	34	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166470	2245.8	19616.3	82779.8	15162.3	21624.1	10964.6	3974.51	2427.68	7587.05	838410	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	35	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165460	2188.72	19615.8	82428.6	15288.2	21566.3	10814.2	3873.72	2390.39	7211.13	821396	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	36	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	167218	2217.97	19609.4	82997.4	15120.9	22209.1	11024.3	3995.01	2399.6	7559.51	839149	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	37	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165485	2275.8	19713.6	82397	15189.2	21086.7	11018.3	3776.8	2393.89	7549.89	837484	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	38	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166349	2192.59	19865.5	82209.2	15183.1	21981.8	10863.1	3948.05	2431.47	7590.85	822241	0	2	1	0	0xd43f5e018b415631
31	7	2	v2	39	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166790	2239.72	19649.3	82735.8	15221	21879.8	10942.5	4050.93	2424.68	7563.51	838356	0	13	1	0	0xd43f5e018b415631
31	7	2	v2	40	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165239	2230.68	19503.9	82152.8	15193.9	21613.3	10847.6	3874.55	2407.81	7331.26	821241	0	0	1	0	0xd43f5e018b415631
31	7	2	v2	41	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166782	2219.22	19728.4	82416.3	15087.5	22170	10972.2	4148.85	2400.52	7553.55	838648	0	2	1	0	0xd43f5e018b415631
31	7	2	v2	42	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165486	2249.93	19638.8	82424.2	15176.9	21246.3	10849.8	3812.38	2401.31	7598.97	821434	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	43	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	169356	2219.18	19644	85495.6	15325.3	21779.8	10952.9	3823.26	2442.89	7585.3	841310	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	44	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166114	2211.01	19688.3	82643.4	15166.1	21526.8	10929.8	3947.18	2392.97	7517.26	821872	0	4	1	0	0xd43f5e018b415631
31	7	2	v2	45	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	167051	2205.8	20040.1	82632.6	15284.4	21932.9	10994.6	3942.72	2474.14	7458.13	838905	0	2	1	0	0xd43f5e018b415631
31	7	2	v2	46	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166944	2251.22	19603.3	82615.6	15092.1	22251.1	10999	3968.3	2497.35	7584.01	838773	0	7	1	0	0xd43f5e018b415631
31	7	2	v2	47	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	165682	2254.47	19651.4	82339.4	15206.1	21279.6	10921.8	3974.59	2387.35	7579.97	821631	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	48	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	166538	2193.72	20020.6	82386.1	15163.2	21913.6	10919.5	3855.8	2434.27	7563.6	822474	0	1	1	0	0xd43f5e018b415631
31	7	2	v2	49	2026-07-15T07:08:53Z	2026-07-15T07:09:04Z	62000	62000	1600000	1600000	0	167221	2848.11	19661.1	82360.6	15138.3	22232	10928.2	3972.88	2400.77	7593.1	839222	0	0	1	0	0xd43f5e018b415631
32	7	3	v1	0	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	166990	2227.09	19720.2	82329.3	15161.1	22276.1	11031.6	3824.88	2434.6	7902.4	838992	0	0	1	0	0xd43f5e018b415631
32	7	3	v1	1	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	169213	2198.76	19620.5	85157	15619.4	21410.5	11032.5	3846.3	2395.72	7845.23	841210	0	0	1	0	0xd43f5e018b415631
32	7	3	v1	2	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	167147	2155.26	19642.4	82781.2	15157.6	21983.6	11063.8	3893.3	2434.31	7951.65	822956	0	3	1	0	0xd43f5e018b415631
32	7	3	v1	3	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	167107	2188.13	19733.2	82402.6	15090.6	22305	10901	4125.3	2396.68	7876.02	839043	0	1	1	0	0xd43f5e018b415631
32	7	3	v1	4	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	166701	2210.64	19844.2	82521.7	15216	21749.3	10921.6	3813.63	2388.47	7907.94	838461	0	8	1	0	0xd43f5e018b415631
32	7	3	v1	5	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	166389	2156.72	19663.1	82725.8	15138.1	21503.2	10816.5	4023.55	2396.22	7876.52	838257	0	2	1	0	0xd43f5e018b415631
32	7	3	v1	6	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	166910	2157.3	19719	82392.3	15233.5	22002.4	11051	3894.47	2492.52	7879.64	822855	0	1	1	0	0xd43f5e018b415631
32	7	3	v1	7	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	166334	2210.18	19650.7	82358	15301.5	21676.6	10958.9	3778.84	2433.1	7879.77	838326	0	0	1	0	0xd43f5e018b415631
32	7	3	v1	8	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	166385	2226.18	19555.5	82598.5	15233.7	21415.9	11181.8	3817.67	2393.18	7874.14	838218	0	3	1	0	0xd43f5e018b415631
32	7	3	v1	9	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	166826	2165.18	19696.4	82443.2	15181.2	21977.5	11016.7	3834.72	2497.31	7927.85	822824	0	0	1	0	0xd43f5e018b415631
32	7	3	v1	10	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	167372	2199.84	19573	82724.6	15150.2	22201.9	11091.1	4065.93	2398.64	7885.39	839175	0	5	1	0	0xd43f5e018b415631
32	7	3	v1	11	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	167541	2556.18	19864.9	82373.7	15168.5	22301.3	10913.3	4000.05	2407.47	7868.69	839125	0	9	1	0	0xd43f5e018b415631
32	7	3	v1	12	2026-07-15T07:09:04Z	2026-07-15T07:09:15Z	62000	62000	1600000	1600000	0	167125	2224.68	19613.5	82870.2	15245	21769	11168.3	3808.8	2451.43	7884.89	838873	0	3	1	0	0xd43f5e018b415631
