surface	repeat	run	wall_us	process_cpu_us
slice_cluster0_nonconv	4	85	17667.9	65755.7
slice_cluster0_nonconv	4	86	17671.6	65929.5
slice_cluster0_nonconv	4	87	17753.9	66078.6
slice_cluster0_nonconv	4	88	17697.8	65962.1
slice_cluster0_nonconv	4	89	17739.4	66120.0
slice_cluster0_nonconv	4	90	17618.8	65876.3
slice_cluster0_nonconv	4	91	17679.8	66067.0
slice_cluster0_nonconv	4	92	17659.0	65604.7
slice_cluster0_nonconv	4	93	17829.9	66208.5
slice_cluster0_nonconv	4	94	17672.2	66135.9
slice_cluster0_nonconv	4	95	17789.1	66081.2
slice_cluster0_nonconv	4	96	17609.3	65866.4
slice_cluster0_nonconv	4	97	17807.6	66031.3
slice_cluster0_nonconv	4	98	17720.3	66211.3
slice_cluster0_nonconv	4	99	17738.9	65778.5
slice_cluster1_nonconv	0	0	18111.4	66272.5
slice_cluster1_nonconv	0	1	18145.0	66331.8
slice_cluster1_nonconv	0	2	18107.3	66327.4
slice_cluster1_nonconv	0	3	18125.2	66187.6
slice_cluster1_nonconv	0	4	18124.7	66065.6
slice_cluster1_nonconv	0	5	18137.8	66088.6
slice_cluster1_nonconv	0	6	18307.9	66699.6
slice_cluster1_nonconv	0	7	18033.9	66242.7
slice_cluster1_nonconv	0	8	18151.1	66290.1
slice_cluster1_nonconv	0	9	18051.0	66133.0
slice_cluster1_nonconv	0	10	18172.1	66459.5
slice_cluster1_nonconv	0	11	18910.8	66582.6
slice_cluster1_nonconv	0	12	18081.4	66394.5
