run	operation_index	resident_operation_index	kind	scope	wall_us	name
55	117	-1	conv_dense	full_executor	1108.1	/model.16/m.0/m/m.1/cv1/conv/Conv
55	118	-1	lut1	full_executor	36.042	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
55	119	-1	conv_dense	full_executor	1091.725	/model.16/m.0/m/m.1/cv2/conv/Conv
55	120	-1	lut2	full_executor	496.174	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
55	121	-1	concat	full_executor	97.168	/model.16/m.0/Concat
55	122	-1	conv_dense	full_executor	1502.815	/model.16/m.0/cv3/conv/Conv
55	123	-1	concat	full_executor	392.715	/model.16/Concat
55	124	-1	conv_dense	full_executor	3607.596	/model.16/cv2/conv/Conv
55	125	-1	lut1	full_executor	153.169	/model.16/cv2/act/Mul_output_0_QuantizeLinear
55	126	-1	conv_dense	full_executor	1771.859	/model.17/conv/Conv
55	127	-1	conv_dense	full_executor	2700.624	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
55	128	-1	conv_grouped	full_executor	2234.909	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
55	129	-1	lut1	full_executor	68.084	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
55	130	-1	lut1	full_executor	177.336	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear
55	131	-1	concat	full_executor	124.46	/model.18/Concat
55	132	-1	conv_dense	full_executor	1167.809	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv
55	133	-1	conv_dense	full_executor	4312.981	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv
55	134	-1	conv_dense	full_executor	2067.906	/model.19/cv1/conv/Conv
55	135	-1	lut1	full_executor	55.834	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear
55	136	-1	lut1	full_executor	247.962	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear
55	137	-1	split	full_executor	49.042	/model.19/Split
55	138	-1	conv_dense	full_executor	237.67	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv
55	139	-1	conv_grouped	full_executor	2905.961	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv
55	140	-1	conv_dense	full_executor	477.091	/model.19/m.0/cv1/conv/Conv
55	141	-1	conv_dense	full_executor	428.798	/model.19/m.0/cv2/conv/Conv
55	142	-1	lut1	full_executor	423.632	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear
55	143	-1	lut1	full_executor	29.75	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear
55	144	-1	conv_dense	full_executor	4305.732	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv
55	145	-1	conv_dense	full_executor	692.927	/model.19/m.0/m/m.0/cv1/conv/Conv
55	146	-1	lut1	full_executor	327.338	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear
55	147	-1	lut1	full_executor	28.834	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
55	148	-1	conv_dense	full_executor	4273.064	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv
55	149	-1	conv_dense	full_executor	646.26	/model.19/m.0/m/m.0/cv2/conv/Conv
55	150	-1	lut2	full_executor	245.504	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear
55	151	-1	conv_dense	full_executor	620.093	/model.19/m.0/m/m.1/cv1/conv/Conv
55	152	-1	lut1	full_executor	20.084	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
55	153	-1	conv_dense	full_executor	610.218	/model.19/m.0/m/m.1/cv2/conv/Conv
55	154	-1	lut2	full_executor	269.879	/model.19/m.0/m/m.1/Add_output_0@/model.19/m.0/Concat_output_0_QuantizeLinear_Output
55	155	-1	concat	full_executor	59.542	/model.19/m.0/Concat
55	156	-1	conv_dense	full_executor	919.43	/model.19/m.0/cv3/conv/Conv
55	157	-1	concat	full_executor	169.669	/model.19/Concat
55	158	-1	conv_dense	full_executor	1998.946	/model.19/cv2/conv/Conv
55	159	-1	lut1	full_executor	84.126	/model.19/cv2/act/Mul_output_0_QuantizeLinear
55	160	-1	conv_dense	full_executor	1120.892	/model.20/conv/Conv
55	161	-1	conv_dense	full_executor	1328.145	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv
55	162	-1	conv_grouped	full_executor	1328.02	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv
55	163	-1	lut1	full_executor	19.5	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
55	164	-1	lut1	full_executor	58.792	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
55	165	-1	concat	full_executor	104.251	/model.21/Concat
55	166	-1	conv_dense	full_executor	291.463	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
55	167	-1	conv_dense	full_executor	1172.018	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
55	168	-1	conv_dense	full_executor	1231.935	/model.22/cv1/conv/Conv
55	169	-1	lut1	full_executor	21.0	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
55	170	-1	lut1	full_executor	45.543	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
55	171	-1	split	full_executor	26.042	/model.22/Split
55	172	-1	conv_dense	full_executor	69.251	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
55	173	-1	conv_grouped	full_executor	794.679	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
55	174	-1	conv_dense	full_executor	690.468	/model.22/m.0/m.0.0/cv1/conv/Conv
55	175	-1	lut1	full_executor	42.917	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
55	176	-1	lut1	full_executor	13.126	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
55	177	-1	conv_dense	full_executor	1007.89	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
55	178	-1	conv_dense	full_executor	746.428	/model.22/m.0/m.0.0/cv2/conv/Conv
55	179	-1	lut1	full_executor	43.959	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
55	180	-1	lut2	full_executor	214.42	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
55	181	-1	conv_dense	full_executor	970.514	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
55	182	-1	conv_dense	full_executor	908.888	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
55	183	-1	split	full_executor	347.005	/model.22/m.0/m.0.1/attn/Split
55	184	-1	split	full_executor	793.595	/model.22/m.0/m.0.1/attn/Split
55	185	-1	reshape_split_transpose	full_executor	353.13	/model.22/m.0/m.0.1/attn/Transpose
55	186	-1	reshape	full_executor	28.417	/model.22/m.0/m.0.1/attn/Reshape_2
55	187	-1	matmul	full_executor	3025.671	/model.22/m.0/m.0.1/attn/MatMul
55	188	-1	conv_grouped	full_executor	5684.169	/model.22/m.0/m.0.1/attn/pe/conv/Conv
55	189	-1	softmax_transpose	full_executor	4079.978	/model.22/m.0/m.0.1/attn/Transpose_1
55	190	-1	matmul	full_executor	3742.89	/model.22/m.0/m.0.1/attn/MatMul_1
55	191	-1	lut2	full_executor	1814.944	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
55	192	-1	conv_dense	full_executor	439.215	/model.22/m.0/m.0.1/attn/proj/conv/Conv
55	193	-1	lut2	full_executor	253.962	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear
55	194	-1	conv_dense	full_executor	958.722	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv
55	195	-1	lut1	full_executor	45.501	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
55	196	-1	conv_dense	full_executor	544.8	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv
55	197	-1	lut2	full_executor	242.67	/model.22/m.0/m.0.1/Add_1_output_0@/model.22/Concat_output_0_QuantizeLinear_Output
55	198	-1	concat	full_executor	95.627	/model.22/Concat
55	199	-1	conv_dense	full_executor	1218.726	/model.22/cv2/conv/Conv
55	200	-1	lut1	full_executor	42.375	/model.22/cv2/act/Mul_output_0_QuantizeLinear
55	201	-1	conv_dense	full_executor	658.218	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv
55	202	-1	conv_grouped	full_executor	829.263	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv
55	203	-1	lut1	full_executor	9.959	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear
55	204	-1	lut1	full_executor	33.5	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear
55	205	-1	conv_dense	full_executor	85.418	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv
55	206	-1	conv_dense	full_executor	358.422	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv
55	207	-1	lut1	full_executor	7.917	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear
55	208	-1	lut1	full_executor	16.125	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear
55	209	-1	conv_dense	full_executor	19.208	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv
55	210	-1	conv_grouped	full_executor	248.296	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv
55	211	-1	lut1	full_executor	11.792	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear
55	212	-1	conv_dense	full_executor	257.546	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv
55	213	-1	lut1	full_executor	17.875	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear
55	214	-1	conv_dense	full_executor	267.879	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv
55	-1	-1	head_decode	full_executor	7979.369	final_head_decode
56	0	-1	input_quant	full_executor	12493.98	images_QuantizeLinear
56	1	-1	conv_dense	full_executor	9602.561	/model.0/conv/Conv
56	2	-1	lut1	full_executor	795.887	/model.0/act/Mul_output_0_QuantizeLinear
56	3	-1	conv_dense	full_executor	8303.0	/model.1/conv/Conv
56	4	-1	lut1	full_executor	429.923	/model.1/act/Mul_output_0_QuantizeLinear
56	5	-1	conv_dense	full_executor	5994.09	/model.2/cv1/conv/Conv
56	6	-1	split	full_executor	189.92	/model.2/Split
56	7	-1	conv_dense	full_executor	3024.879	/model.2/m.0/cv1/conv/Conv
56	8	-1	lut1	full_executor	83.043	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear
56	9	-1	conv_dense	full_executor	3607.804	/model.2/m.0/cv2/conv/Conv
56	10	-1	lut2	full_executor	1673.983	/model.2/m.0/Add_output_0@/model.2/Concat_output_0_QuantizeLinear_Output
56	11	-1	concat	full_executor	579.676	/model.2/Concat
56	12	-1	conv_dense	full_executor	12993.07	/model.2/cv2/conv/Conv
56	13	-1	lut1	full_executor	841.346	/model.2/cv2/act/Mul_output_0_QuantizeLinear
56	14	-1	conv_dense	full_executor	7065.356	/model.3/conv/Conv
56	15	-1	lut1	full_executor	175.419	/model.3/act/Mul_output_0_QuantizeLinear
56	16	-1	conv_dense	full_executor	3396.842	/model.4/cv1/conv/Conv
56	17	-1	split	full_executor	91.126	/model.4/Split
56	18	-1	conv_dense	full_executor	1754.568	/model.4/m.0/cv1/conv/Conv
56	19	-1	lut1	full_executor	45.709	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear
56	20	-1	conv_dense	full_executor	1958.613	/model.4/m.0/cv2/conv/Conv
56	21	-1	lut2	full_executor	909.139	/model.4/m.0/Add_output_0@/model.4/Concat_output_0_QuantizeLinear_Output
56	22	-1	concat	full_executor	328.963	/model.4/Concat
56	23	-1	conv_dense	full_executor	6993.271	/model.4/cv2/conv/Conv
56	-1	0	lut	resident_core	371.339	/model.4/cv2/final_silu
56	25	1	conv	resident_core	3484.178	/model.5/conv/Conv
56	27	2	conv	resident_core	1226.852	/model.6/cv1/conv/Conv
56	29	3	conv	resident_core	248.67	/model.6/m.0/cv1/conv/Conv
56	30	4	conv	resident_core	309.046	/model.6/m.0/cv2/conv/Conv
56	32	5	conv	resident_core	545.008	/model.6/m.0/m/m.0/cv1/conv/Conv
56	34	6	conv	resident_core	549.925	/model.6/m.0/m/m.0/cv2/conv/Conv
56	-1	7	add_silu	resident_core	190.794	/model.6/m.0/m/m.0/Add
56	36	8	conv	resident_core	539.175	/model.6/m.0/m/m.1/cv1/conv/Conv
56	38	9	conv	resident_core	541.925	/model.6/m.0/m/m.1/cv2/conv/Conv
56	-1	10	add_silu	resident_core	211.878	/model.6/m.0/m/m.1/Add
56	40	11	concat	resident_core	6.583	/model.6/m.0/Concat
56	41	12	conv	resident_core	501.716	/model.6/m.0/cv3/conv/Conv
56	42	13	concat	resident_core	54.168	/model.6/Concat
56	43	14	conv	resident_core	1420.813	/model.6/cv2/conv/Conv
56	45	15	conv	resident_core	1671.9	/model.7/conv/Conv
56	47	16	conv	resident_core	728.553	/model.8/cv1/conv/Conv
56	49	17	conv	resident_core	151.461	/model.8/m.0/cv1/conv/Conv
56	50	18	conv	resident_core	156.294	/model.8/m.0/cv2/conv/Conv
56	52	19	conv	resident_core	448.34	/model.8/m.0/m/m.0/cv1/conv/Conv
56	54	20	conv	resident_core	474.549	/model.8/m.0/m/m.0/cv2/conv/Conv
56	-1	21	add_silu	resident_core	87.001	/model.8/m.0/m/m.0/Add
56	56	22	conv	resident_core	438.631	/model.8/m.0/m/m.1/cv1/conv/Conv
56	58	23	conv	resident_core	439.173	/model.8/m.0/m/m.1/cv2/conv/Conv
56	-1	24	add_silu	resident_core	97.877	/model.8/m.0/m/m.1/Add
56	60	25	concat	resident_core	5.375	/model.8/m.0/Concat
56	61	26	conv	resident_core	304.422	/model.8/m.0/cv3/conv/Conv
56	62	27	concat	resident_core	30.0	/model.8/Concat
56	63	28	conv	resident_core	833.679	/model.8/cv2/conv/Conv
56	65	29	conv	resident_core	398.09	/model.9/cv1/conv/Conv
56	-1	30	maxpool	resident_core	480.34	/model.9/m/MaxPool
56	-1	31	maxpool	resident_core	468.382	/model.9/m_1/MaxPool
56	-1	32	maxpool	resident_core	499.591	/model.9/m_2/MaxPool
56	66	33	concat	resident_core	106.627	/model.9/Concat
56	67	34	conv	resident_core	977.015	/model.9/cv2/conv/Conv
56	-1	35	add_silu	resident_core	341.714	/model.9/Add
56	-1	-1	bridge	resident_bridge	120.583	resident_core_bridge_overhead
56	69	-1	conv_dense	full_executor	1012.099	/model.10/cv1/conv/Conv
56	70	-1	split	full_executor	27.834	/model.10/Split
56	71	-1	conv_dense	full_executor	888.972	/model.10/m/m.0/attn/qkv/conv/Conv
56	72	-1	split	full_executor	384.922	/model.10/m/m.0/attn/Split
56	73	-1	split	full_executor	694.76	/model.10/m/m.0/attn/Split
56	74	-1	reshape_split_transpose	full_executor	352.672	/model.10/m/m.0/attn/Transpose
56	75	-1	reshape	full_executor	24.125	/model.10/m/m.0/attn/Reshape_2
56	76	-1	matmul	full_executor	3065.254	/model.10/m/m.0/attn/MatMul
56	77	-1	conv_grouped	full_executor	5661.709	/model.10/m/m.0/attn/pe/conv/Conv
56	78	-1	softmax_transpose	full_executor	4576.86	/model.10/m/m.0/attn/Transpose_1
56	79	-1	matmul	full_executor	3431.718	/model.10/m/m.0/attn/MatMul_1
56	80	-1	lut2	full_executor	1831.236	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear
56	81	-1	conv_dense	full_executor	445.34	/model.10/m/m.0/attn/proj/conv/Conv
56	82	-1	lut2	full_executor	231.17	/model.10/m/m.0/Add_output_0_QuantizeLinear
56	83	-1	conv_dense	full_executor	918.138	/model.10/m/m.0/ffn/ffn.0/conv/Conv
56	84	-1	lut1	full_executor	44.042	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
56	85	-1	conv_dense	full_executor	543.092	/model.10/m/m.0/ffn/ffn.1/conv/Conv
56	86	-1	lut2	full_executor	245.837	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output
56	87	-1	concat	full_executor	50.459	/model.10/Concat
56	88	-1	conv_dense	full_executor	1012.015	/model.10/cv2/conv/Conv
56	89	-1	concat	full_executor	526.591	/model.12/Concat
56	90	-1	conv_dense	full_executor	2608.414	/model.13/cv1/conv/Conv
56	91	-1	split	full_executor	49.875	/model.13/Split
56	92	-1	conv_dense	full_executor	428.131	/model.13/m.0/cv1/conv/Conv
56	93	-1	conv_dense	full_executor	415.756	/model.13/m.0/cv2/conv/Conv
56	94	-1	lut1	full_executor	23.709	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
56	95	-1	conv_dense	full_executor	638.218	/model.13/m.0/m/m.0/cv1/conv/Conv
56	96	-1	lut1	full_executor	26.501	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
56	97	-1	conv_dense	full_executor	627.301	/model.13/m.0/m/m.0/cv2/conv/Conv
56	98	-1	lut2	full_executor	228.462	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
56	99	-1	conv_dense	full_executor	610.509	/model.13/m.0/m/m.1/cv1/conv/Conv
56	100	-1	lut1	full_executor	19.125	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
56	101	-1	conv_dense	full_executor	598.634	/model.13/m.0/m/m.1/cv2/conv/Conv
56	102	-1	lut2	full_executor	240.087	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
56	103	-1	concat	full_executor	50.918	/model.13/m.0/Concat
56	104	-1	conv_dense	full_executor	837.971	/model.13/m.0/cv3/conv/Conv
56	105	-1	concat	full_executor	157.877	/model.13/Concat
56	106	-1	conv_dense	full_executor	2025.114	/model.13/cv2/conv/Conv
56	107	-1	concat	full_executor	1079.225	/model.15/Concat
56	108	-1	conv_dense	full_executor	5019.908	/model.16/cv1/conv/Conv
56	109	-1	split	full_executor	97.96	/model.16/Split
56	110	-1	conv_dense	full_executor	824.22	/model.16/m.0/cv1/conv/Conv
56	111	-1	conv_dense	full_executor	777.887	/model.16/m.0/cv2/conv/Conv
56	112	-1	lut1	full_executor	42.625	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear
56	113	-1	conv_dense	full_executor	1117.517	/model.16/m.0/m/m.0/cv1/conv/Conv
56	114	-1	lut1	full_executor	42.418	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
56	115	-1	conv_dense	full_executor	1093.35	/model.16/m.0/m/m.0/cv2/conv/Conv
56	116	-1	lut2	full_executor	621.093	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear
56	117	-1	conv_dense	full_executor	1084.017	/model.16/m.0/m/m.1/cv1/conv/Conv
56	118	-1	lut1	full_executor	35.751	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
56	119	-1	conv_dense	full_executor	1084.683	/model.16/m.0/m/m.1/cv2/conv/Conv
56	120	-1	lut2	full_executor	492.841	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
56	121	-1	concat	full_executor	97.752	/model.16/m.0/Concat
56	122	-1	conv_dense	full_executor	1517.689	/model.16/m.0/cv3/conv/Conv
56	123	-1	concat	full_executor	355.839	/model.16/Concat
56	124	-1	conv_dense	full_executor	3658.304	/model.16/cv2/conv/Conv
56	125	-1	lut1	full_executor	158.919	/model.16/cv2/act/Mul_output_0_QuantizeLinear
56	126	-1	conv_dense	full_executor	1739.526	/model.17/conv/Conv
56	127	-1	conv_dense	full_executor	2707.749	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
56	128	-1	conv_grouped	full_executor	2243.867	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
56	129	-1	lut1	full_executor	67.126	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
56	130	-1	lut1	full_executor	170.461	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear
56	131	-1	concat	full_executor	133.294	/model.18/Concat
56	132	-1	conv_dense	full_executor	1149.517	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv
56	133	-1	conv_dense	full_executor	4282.064	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv
56	134	-1	conv_dense	full_executor	2061.531	/model.19/cv1/conv/Conv
56	135	-1	lut1	full_executor	53.376	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear
56	136	-1	lut1	full_executor	299.296	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear
56	137	-1	split	full_executor	46.626	/model.19/Split
56	138	-1	conv_dense	full_executor	265.337	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv
56	139	-1	conv_grouped	full_executor	2874.127	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv
56	140	-1	conv_dense	full_executor	477.59	/model.19/m.0/cv1/conv/Conv
56	141	-1	conv_dense	full_executor	438.714	/model.19/m.0/cv2/conv/Conv
56	142	-1	lut1	full_executor	439.132	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear
56	143	-1	lut1	full_executor	31.709	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear
56	144	-1	conv_dense	full_executor	4296.481	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv
56	145	-1	conv_dense	full_executor	651.427	/model.19/m.0/m/m.0/cv1/conv/Conv
56	146	-1	lut1	full_executor	280.546	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear
56	147	-1	lut1	full_executor	30.417	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
56	148	-1	conv_dense	full_executor	4293.647	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv
56	149	-1	conv_dense	full_executor	661.635	/model.19/m.0/m/m.0/cv2/conv/Conv
56	150	-1	lut2	full_executor	243.42	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear
56	151	-1	conv_dense	full_executor	619.384	/model.19/m.0/m/m.1/cv1/conv/Conv
56	152	-1	lut1	full_executor	19.5	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
56	153	-1	conv_dense	full_executor	648.843	/model.19/m.0/m/m.1/cv2/conv/Conv
56	154	-1	lut2	full_executor	267.046	/model.19/m.0/m/m.1/Add_output_0@/model.19/m.0/Concat_output_0_QuantizeLinear_Output
56	155	-1	concat	full_executor	54.875	/model.19/m.0/Concat
56	156	-1	conv_dense	full_executor	870.805	/model.19/m.0/cv3/conv/Conv
56	157	-1	concat	full_executor	164.294	/model.19/Concat
56	158	-1	conv_dense	full_executor	2022.113	/model.19/cv2/conv/Conv
56	159	-1	lut1	full_executor	83.376	/model.19/cv2/act/Mul_output_0_QuantizeLinear
56	160	-1	conv_dense	full_executor	1168.351	/model.20/conv/Conv
56	161	-1	conv_dense	full_executor	1300.019	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv
56	162	-1	conv_grouped	full_executor	1267.977	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv
56	163	-1	lut1	full_executor	18.458	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
56	164	-1	lut1	full_executor	62.751	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
56	165	-1	concat	full_executor	101.21	/model.21/Concat
56	166	-1	conv_dense	full_executor	291.13	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
56	167	-1	conv_dense	full_executor	1212.977	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
56	168	-1	conv_dense	full_executor	1200.351	/model.22/cv1/conv/Conv
56	169	-1	lut1	full_executor	20.125	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
56	170	-1	lut1	full_executor	45.667	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
56	171	-1	split	full_executor	26.792	/model.22/Split
56	172	-1	conv_dense	full_executor	63.334	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
56	173	-1	conv_grouped	full_executor	799.387	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
56	174	-1	conv_dense	full_executor	666.219	/model.22/m.0/m.0.0/cv1/conv/Conv
56	175	-1	lut1	full_executor	80.709	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
56	176	-1	lut1	full_executor	13.917	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
56	177	-1	conv_dense	full_executor	963.764	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
56	178	-1	conv_dense	full_executor	734.552	/model.22/m.0/m.0.0/cv2/conv/Conv
56	179	-1	lut1	full_executor	42.251	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
56	180	-1	lut2	full_executor	217.003	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
56	181	-1	conv_dense	full_executor	977.807	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
56	182	-1	conv_dense	full_executor	920.847	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
56	183	-1	split	full_executor	383.172	/model.22/m.0/m.0.1/attn/Split
56	184	-1	split	full_executor	695.635	/model.22/m.0/m.0.1/attn/Split
56	185	-1	reshape_split_transpose	full_executor	351.339	/model.22/m.0/m.0.1/attn/Transpose
56	186	-1	reshape	full_executor	26.042	/model.22/m.0/m.0.1/attn/Reshape_2
56	187	-1	matmul	full_executor	3050.087	/model.22/m.0/m.0.1/attn/MatMul
56	188	-1	conv_grouped	full_executor	5659.71	/model.22/m.0/m.0.1/attn/pe/conv/Conv
56	189	-1	softmax_transpose	full_executor	4077.227	/model.22/m.0/m.0.1/attn/Transpose_1
56	190	-1	matmul	full_executor	3578.179	/model.22/m.0/m.0.1/attn/MatMul_1
56	191	-1	lut2	full_executor	1813.735	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
