mode	index	buffer_index	buffer_count	sequence	kernel_timestamp_sec	kernel_timestamp_usec	kernel_timestamp_ns	timestamp_clock	timestamp_source	bytesused	flags_hex	dqbuf_return_monotonic_ns	wait_us	requeue_us	sequence_gap
1280x720-mjpg	233	1	4	233	144385	838591	144385838591000	monotonic	soe	155763	0x12001	144385870713215	32029	2	0
1280x720-mjpg	234	2	4	234	144385	874582	144385874582000	monotonic	soe	156099	0x12001	144385906657883	35935	3	0
1280x720-mjpg	235	3	4	235	144385	906587	144385906587000	monotonic	soe	155724	0x12001	144385938668084	32000	2	0
1280x720-mjpg	236	0	4	236	144385	938591	144385938591000	monotonic	soe	155794	0x12001	144385970716202	32038	3	0
1280x720-mjpg	237	1	4	237	144385	974583	144385974583000	monotonic	soe	156102	0x12001	144386006659912	35934	2	0
1280x720-mjpg	238	2	4	238	144386	6588	144386006588000	monotonic	soe	156063	0x12001	144386038671446	32001	3	0
1280x720-mjpg	239	3	4	239	144386	38593	144386038593000	monotonic	soe	155874	0x12001	144386070715814	32033	2	0
1280x720-mjpg	240	0	4	240	144386	74585	144386074585000	monotonic	soe	155852	0x12001	144386106657649	35932	3	0
1280x720-mjpg	241	1	4	241	144386	106589	144386106589000	monotonic	soe	155825	0x12001	144386138672100	32005	2	0
1280x720-mjpg	242	2	4	242	144386	138593	144386138593000	monotonic	soe	155929	0x12001	144386170711301	32029	2	0
1280x720-mjpg	243	3	4	243	144386	174586	144386174586000	monotonic	soe	155898	0x12001	144386206658594	35938	3	0
1280x720-mjpg	244	0	4	244	144386	206591	144386206591000	monotonic	soe	156061	0x12001	144386238674462	32005	2	0
1280x720-mjpg	245	1	4	245	144386	238595	144386238595000	monotonic	soe	156039	0x12001	144386270705663	32021	2	0
1280x720-mjpg	246	2	4	246	144386	274587	144386274587000	monotonic	soe	155512	0x12001	144386306660873	35946	2	0
1280x720-mjpg	247	3	4	247	144386	306592	144386306592000	monotonic	soe	155579	0x12001	144386338678283	32008	3	0
1280x720-mjpg	248	0	4	248	144386	338596	144386338596000	monotonic	soe	155755	0x12001	144386370705109	31963	3	0
1280x720-mjpg	249	1	4	249	144386	374589	144386374589000	monotonic	soe	156083	0x12001	144386406661819	35946	2	0
1280x720-mjpg	250	2	4	250	144386	406594	144386406594000	monotonic	soe	156179	0x12001	144386438676978	32006	3	0
1280x720-mjpg	251	3	4	251	144386	438597	144386438597000	monotonic	soe	156222	0x12001	144386470701846	32015	3	0
1280x720-mjpg	252	0	4	252	144386	474591	144386474591000	monotonic	soe	156270	0x12001	144386506661223	35950	2	0
1280x720-mjpg	253	1	4	253	144386	506594	144386506594000	monotonic	soe	155872	0x12001	144386538675757	32004	2	0
1280x720-mjpg	254	2	4	254	144386	538600	144386538600000	monotonic	soe	156286	0x12001	144386570708084	32022	3	0
1280x720-mjpg	255	3	4	255	144386	574591	144386574591000	monotonic	soe	155743	0x12001	144386606664418	35946	2	0
1280x720-mjpg	256	0	4	256	144386	606596	144386606596000	monotonic	soe	155983	0x12001	144386638683953	32010	2	0
1280x720-mjpg	257	1	4	257	144386	638600	144386638600000	monotonic	soe	155856	0x12001	144386670689362	31996	2	0
1280x720-mjpg	258	2	4	258	144386	674593	144386674593000	monotonic	soe	156147	0x12001	144386706665614	35967	2	0
1280x720-mjpg	259	3	4	259	144386	706598	144386706598000	monotonic	soe	156222	0x12001	144386738681315	32006	2	0
1280x720-mjpg	260	0	4	260	144386	738601	144386738601000	monotonic	soe	155978	0x12001	144386770691641	32001	2	0
1280x720-mjpg	261	1	4	261	144386	774593	144386774593000	monotonic	soe	156010	0x12001	144386806669893	35969	3	0
1280x720-mjpg	262	2	4	262	144386	806598	144386806598000	monotonic	soe	155948	0x12001	144386838716803	32037	10	0
1280x720-mjpg	263	3	4	263	144386	838604	144386838604000	monotonic	soe	155917	0x12001	144386870709545	31961	3	0
1280x720-mjpg	264	0	4	264	144386	874595	144386874595000	monotonic	soe	155801	0x12001	144386906670505	35949	2	0
1280x720-mjpg	265	1	4	265	144386	906600	144386906600000	monotonic	soe	155917	0x12001	144386938683748	32002	3	0
1280x720-mjpg	266	2	4	266	144386	938603	144386938603000	monotonic	soe	156101	0x12001	144386970696657	32002	4	0
1280x720-mjpg	267	3	4	267	144386	970609	144386970609000	monotonic	soe	156504	0x12001	144387006672951	35964	3	0
1280x720-mjpg	268	0	4	268	144387	6602	144387006602000	monotonic	soe	155904	0x12001	144387038688402	32004	3	0
1280x720-mjpg	269	1	4	269	144387	38606	144387038606000	monotonic	soe	156052	0x12001	144387070701478	32001	2	0
1280x720-mjpg	270	2	4	270	144387	70612	144387070612000	monotonic	soe	155962	0x12001	144387106673021	35962	2	0
1280x720-mjpg	271	3	4	271	144387	106602	144387106602000	monotonic	soe	155838	0x12001	144387138688514	32005	3	0
1280x720-mjpg	272	0	4	272	144387	138607	144387138607000	monotonic	soe	155838	0x12001	144387170704215	32005	3	0
1280x720-mjpg	273	1	4	273	144387	170612	144387170612000	monotonic	soe	155734	0x12001	144387206671842	35958	3	0
1280x720-mjpg	274	2	4	274	144387	206604	144387206604000	monotonic	soe	156229	0x12001	144387238685043	32003	3	0
1280x720-mjpg	275	3	4	275	144387	238607	144387238607000	monotonic	soe	155748	0x12001	144387270696494	32001	2	0
1280x720-mjpg	276	0	4	276	144387	270612	144387270612000	monotonic	soe	155876	0x12001	144387306674496	35968	2	0
1280x720-mjpg	277	1	4	277	144387	306605	144387306605000	monotonic	soe	155733	0x12001	144387338681947	31998	2	0
1280x720-mjpg	278	2	4	278	144387	338609	144387338609000	monotonic	soe	156048	0x12001	144387370743065	32052	2	0
1280x720-mjpg	279	3	4	279	144387	370654	144387370654000	monotonic	soe	155775	0x12001	144387406674274	35922	2	0
1280x720-mjpg	280	0	4	280	144387	406606	144387406606000	monotonic	soe	156239	0x12001	144387438685017	32001	2	0
1280x720-mjpg	281	1	4	281	144387	438610	144387438610000	monotonic	soe	156317	0x12001	144387470740052	32045	3	0
1280x720-mjpg	282	2	4	282	144387	470653	144387470653000	monotonic	soe	156278	0x12001	144387506676928	35926	3	0
1280x720-mjpg	283	3	4	283	144387	506609	144387506609000	monotonic	soe	155965	0x12001	144387538685338	31998	2	0
1280x720-mjpg	284	0	4	284	144387	538612	144387538612000	monotonic	soe	156103	0x12001	144387570749039	32053	2	0
1280x720-mjpg	285	1	4	285	144387	570654	144387570654000	monotonic	soe	155928	0x12001	144387606675624	35917	2	0
1280x720-mjpg	286	2	4	286	144387	606608	144387606608000	monotonic	soe	156051	0x12001	144387638685283	32000	3	0
1280x720-mjpg	287	3	4	287	144387	638613	144387638613000	monotonic	soe	156009	0x12001	144387670754485	32059	2	0
1280x720-mjpg	288	0	4	288	144387	670655	144387670655000	monotonic	soe	156391	0x12001	144387706677194	35913	2	0
1280x720-mjpg	289	1	4	289	144387	706610	144387706610000	monotonic	soe	156139	0x12001	144387738683354	31997	2	0
1280x720-mjpg	290	2	4	290	144387	738614	144387738614000	monotonic	soe	156197	0x12001	144387770750597	32017	3	0
1280x720-mjpg	291	3	4	291	144387	770660	144387770660000	monotonic	soe	156224	0x12001	144387806707932	35947	9	0
1280x720-mjpg	292	0	4	292	144387	806615	144387806615000	monotonic	soe	156103	0x12001	144387838707049	31973	3	0
1280x720-mjpg	293	1	4	293	144387	838616	144387838616000	monotonic	soe	156012	0x12001	144387870750209	32029	3	0
1280x720-mjpg	294	2	4	294	144387	870658	144387870658000	monotonic	soe	156002	0x12001	144387906683002	35923	3	0
1280x720-mjpg	295	3	4	295	144387	906612	144387906612000	monotonic	soe	156015	0x12001	144387938698453	32005	2	0
1280x720-mjpg	296	0	4	296	144387	938616	144387938616000	monotonic	soe	156208	0x12001	144387970874906	32165	10	0
1280x720-mjpg	297	1	4	297	144387	970684	144387970684000	monotonic	soe	156294	0x12001	144388006805908	35898	10	0
1280x720-mjpg	298	2	4	298	144388	6635	144388006635000	monotonic	soe	155880	0x12001	144388038762150	31925	11	0
1280x720-mjpg	299	3	4	299	144388	38620	144388038620000	monotonic	soe	156523	0x12001	144388070775434	31977	4	0
1280x720-mjpg	300	0	4	300	144388	70665	144388070665000	monotonic	soe	156134	0x12001	144388106742852	35950	13	0
1280x720-mjpg	301	1	4	301	144388	106617	144388106617000	monotonic	soe	156370	0x12001	144388138720094	31937	6	0
1280x720-mjpg	302	2	4	302	144388	138619	144388138619000	monotonic	soe	156414	0x12001	144388170753754	32016	5	0
1280x720-mjpg	303	3	4	303	144388	170662	144388170662000	monotonic	soe	153357	0x12001	144388206693797	35926	3	0
1280x720-mjpg	304	0	4	304	144388	206616	144388206616000	monotonic	soe	153695	0x12001	144388238703331	31997	3	0
1280x720-mjpg	305	1	4	305	144388	238620	144388238620000	monotonic	soe	153463	0x12001	144388270754366	32040	3	0
1280x720-mjpg	306	2	4	306	144388	270668	144388270668000	monotonic	soe	153474	0x12001	144388306685409	35921	3	0
1280x720-mjpg	307	3	4	307	144388	306617	144388306617000	monotonic	soe	153289	0x12001	144388338699110	32002	2	0
1280x720-mjpg	308	0	4	308	144388	338622	144388338622000	monotonic	soe	153796	0x12001	144388370752353	32043	3	0
1280x720-mjpg	309	1	4	309	144388	370665	144388370665000	monotonic	soe	153688	0x12001	144388406685605	35923	2	0
1280x720-mjpg	310	2	4	310	144388	406619	144388406619000	monotonic	soe	153407	0x12001	144388438699639	32004	2	0
1280x720-mjpg	311	3	4	311	144388	438623	144388438623000	monotonic	soe	153299	0x12001	144388470764257	32054	3	0
1280x720-mjpg	312	0	4	312	144388	470672	144388470672000	monotonic	soe	152390	0x12001	144388506690050	35915	3	0
1280x720-mjpg	313	1	4	313	144388	506620	144388506620000	monotonic	soe	152550	0x12001	144388538698126	31996	2	0
1280x720-mjpg	314	2	4	314	144388	538624	144388538624000	monotonic	soe	152664	0x12001	144388570756786	32049	4	0
1280x720-mjpg	315	3	4	315	144388	570670	144388570670000	monotonic	soe	152740	0x12001	144388606690912	35923	2	0
1280x720-mjpg	316	0	4	316	144388	606621	144388606621000	monotonic	soe	152230	0x12001	144388638702738	32001	2	0
1280x720-mjpg	317	1	4	317	144388	638625	144388638625000	monotonic	soe	152603	0x12001	144388670755232	32042	2	0
1280x720-mjpg	318	2	4	318	144388	670669	144388670669000	monotonic	soe	152527	0x12001	144388706688608	35923	2	0
1280x720-mjpg	319	3	4	319	144388	706623	144388706623000	monotonic	soe	152256	0x12001	144388738705767	32007	3	0
1280x720-mjpg	320	0	4	320	144388	738628	144388738628000	monotonic	soe	152670	0x12001	144388770753135	32036	2	0
1280x720-mjpg	321	1	4	321	144388	770671	144388770671000	monotonic	soe	152854	0x12001	144388806693303	35931	2	0
1280x720-mjpg	322	2	4	322	144388	806624	144388806624000	monotonic	soe	152567	0x12001	144388838700713	31997	2	0
1280x720-mjpg	323	3	4	323	144388	838628	144388838628000	monotonic	soe	152528	0x12001	144388870764248	32054	2	0
1280x720-mjpg	324	0	4	324	144388	870674	144388870674000	monotonic	soe	152291	0x12001	144388906690540	35916	2	0
1280x720-mjpg	325	1	4	325	144388	906625	144388906625000	monotonic	soe	152280	0x12001	144388938706450	32006	2	0
1280x720-mjpg	326	2	4	326	144388	938629	144388938629000	monotonic	soe	152864	0x12001	144388970718692	32002	2	0
1280x720-mjpg	327	3	4	327	144388	970633	144388970633000	monotonic	soe	152677	0x12001	144389006703319	35974	4	0
1280x720-mjpg	328	0	4	328	144389	6626	144389006626000	monotonic	soe	152463	0x12001	144389038713104	31996	3	0
1280x720-mjpg	329	1	4	329	144389	38631	144389038631000	monotonic	soe	152417	0x12001	144389070722346	31999	3	0
1280x720-mjpg	330	2	4	330	144389	70636	144389070636000	monotonic	soe	152554	0x12001	144389106699140	35966	2	0
1280x720-mjpg	331	3	4	331	144389	106628	144389106628000	monotonic	soe	152308	0x12001	144389138711549	32002	2	0
1280x720-mjpg	332	0	4	332	144389	138632	144389138632000	monotonic	soe	152473	0x12001	144389170727792	32006	3	0
1280x720-mjpg	333	1	4	333	144389	170638	144389170638000	monotonic	soe	152177	0x12001	144389206702252	35963	3	0
1280x720-mjpg	334	2	4	334	144389	206630	144389206630000	monotonic	soe	152457	0x12001	144389238709286	31997	3	0
1280x720-mjpg	335	3	4	335	144389	238633	144389238633000	monotonic	soe	152317	0x12001	144389270724612	32005	2	0
1280x720-mjpg	336	0	4	336	144389	270638	144389270638000	monotonic	soe	152369	0x12001	144389306696072	35961	3	0
1280x720-mjpg	337	1	4	337	144389	306629	144389306629000	monotonic	soe	152572	0x12001	144389338758149	32052	12	0
1280x720-mjpg	338	2	4	338	144389	338635	144389338635000	monotonic	soe	152706	0x12001	144389370739224	31942	3	0
1280x720-mjpg	339	3	4	339	144389	370639	144389370639000	monotonic	soe	152737	0x12001	144389406713518	35854	4	0
1280x720-mjpg	340	0	4	340	144389	406632	144389406632000	monotonic	soe	152189	0x12001	144389438724594	31997	4	0
1280x720-mjpg	341	1	4	341	144389	438639	144389438639000	monotonic	soe	152945	0x12001	144389470730211	31992	4	0
1280x720-mjpg	342	2	4	342	144389	470640	144389470640000	monotonic	soe	152516	0x12001	144389506705171	35963	3	0
1280x720-mjpg	343	3	4	343	144389	506633	144389506633000	monotonic	soe	152700	0x12001	144389538709414	31993	3	0
1280x720-mjpg	344	0	4	344	144389	538637	144389538637000	monotonic	soe	152599	0x12001	144389570731865	32012	2	0
1280x720-mjpg	345	1	4	345	144389	570641	144389570641000	monotonic	soe	152812	0x12001	144389606701450	35960	3	0
1280x720-mjpg	346	2	4	346	144389	606634	144389606634000	monotonic	soe	152839	0x12001	144389638715443	32003	2	0
1280x720-mjpg	347	3	4	347	144389	638638	144389638638000	monotonic	soe	152537	0x12001	144389670731269	32006	2	0
1280x720-mjpg	348	0	4	348	144389	670643	144389670643000	monotonic	soe	152934	0x12001	144389706700687	35960	3	0
1280x720-mjpg	349	1	4	349	144389	706635	144389706635000	monotonic	soe	152685	0x12001	144389738721597	32011	2	0
1280x720-mjpg	350	2	4	350	144389	738639	144389738639000	monotonic	soe	152293	0x12001	144389770735131	32004	2	0
1280x720-mjpg	351	3	4	351	144389	770644	144389770644000	monotonic	soe	152789	0x12001	144389806710008	35965	4	0
1280x720-mjpg	352	0	4	352	144389	806638	144389806638000	monotonic	soe	152320	0x12001	144389838719500	31996	2	0
1280x720-mjpg	353	1	4	353	144389	838641	144389838641000	monotonic	soe	152536	0x12001	144389870734701	32005	3	0
1280x720-mjpg	354	2	4	354	144389	870645	144389870645000	monotonic	soe	152567	0x12001	144389906705036	35960	3	0
1280x720-mjpg	355	3	4	355	144389	906638	144389906638000	monotonic	soe	152615	0x12001	144389938729196	32013	3	0
1280x720-mjpg	356	0	4	356	144389	938643	144389938643000	monotonic	soe	152724	0x12001	144389970733314	31993	2	0
1280x720-mjpg	357	1	4	357	144389	970647	144389970647000	monotonic	soe	152890	0x12001	144390006711524	35968	3	0
1280x720-mjpg	358	2	4	358	144390	6638	144390006638000	monotonic	soe	152321	0x12001	144390038726141	32002	3	0
1280x720-mjpg	359	3	4	359	144390	38643	144390038643000	monotonic	soe	152745	0x12001	144390070742801	32006	3	0
1280x720-mjpg	360	0	4	360	144390	70648	144390070648000	monotonic	soe	152861	0x12001	144390106705594	35952	2	0
1280x720-mjpg	361	1	4	361	144390	106640	144390106640000	monotonic	soe	152925	0x12001	144390138723628	32008	3	0
1280x720-mjpg	362	2	4	362	144390	138644	144390138644000	monotonic	soe	152266	0x12001	144390170737329	32002	3	0
1280x720-mjpg	363	3	4	363	144390	170650	144390170650000	monotonic	soe	152899	0x12001	144390206704206	35956	2	0
1280x720-mjpg	364	0	4	364	144390	206641	144390206641000	monotonic	soe	153083	0x12001	144390238722490	32009	2	0
1280x720-mjpg	365	1	4	365	144390	238645	144390238645000	monotonic	soe	152768	0x12001	144390270737066	32005	2	0
1280x720-mjpg	366	2	4	366	144390	270650	144390270650000	monotonic	soe	152550	0x12001	144390306718110	35971	3	0
1280x720-mjpg	367	3	4	367	144390	306647	144390306647000	monotonic	soe	152946	0x12001	144390338731353	32002	4	0
1280x720-mjpg	368	0	4	368	144390	338647	144390338647000	monotonic	soe	152602	0x12001	144390370739679	31992	3	0
1280x720-mjpg	369	1	4	369	144390	370652	144390370652000	monotonic	soe	152626	0x12001	144390406716805	35966	3	0
1280x720-mjpg	370	2	4	370	144390	406644	144390406644000	monotonic	soe	152996	0x12001	144390438724465	31997	2	0
1280x720-mjpg	371	3	4	371	144390	438648	144390438648000	monotonic	soe	152508	0x12001	144390470748082	32013	2	0
1280x720-mjpg	372	0	4	372	144390	470653	144390470653000	monotonic	soe	152456	0x12001	144390506717292	35960	2	0
1280x720-mjpg	373	1	4	373	144390	506645	144390506645000	monotonic	soe	152772	0x12001	144390538724077	31996	3	0
1280x720-mjpg	374	2	4	374	144390	538649	144390538649000	monotonic	soe	152655	0x12001	144390570742903	32008	3	0
1280x720-mjpg	375	3	4	375	144390	570656	144390570656000	monotonic	soe	152636	0x12001	144390606741113	35958	8	0
1280x720-mjpg	376	0	4	376	144390	606647	144390606647000	monotonic	soe	152651	0x12001	144390638736272	31967	3	0
1280x720-mjpg	377	1	4	377	144390	638651	144390638651000	monotonic	soe	152851	0x12001	144390670744556	31995	2	0
1280x720-mjpg	378	2	4	378	144390	670656	144390670656000	monotonic	soe	152674	0x12001	144390706717058	35962	2	0
1280x720-mjpg	379	3	4	379	144390	706648	144390706648000	monotonic	soe	152848	0x12001	144390738731801	32005	2	0
1280x720-mjpg	380	0	4	380	144390	738652	144390738652000	monotonic	soe	152664	0x12001	144390770743293	32001	2	0
1280x720-mjpg	381	1	4	381	144390	770658	144390770658000	monotonic	soe	152384	0x12001	144390806719837	35966	3	0
1280x720-mjpg	382	2	4	382	144390	806650	144390806650000	monotonic	soe	152696	0x12001	144390838734954	32005	2	0
1280x720-mjpg	383	3	4	383	144390	838653	144390838653000	monotonic	soe	152520	0x12001	144390870745239	32001	2	0
1280x720-mjpg	384	0	4	384	144390	870659	144390870659000	monotonic	soe	152372	0x12001	144390906715449	35961	2	0
1280x720-mjpg	385	1	4	385	144390	906650	144390906650000	monotonic	soe	152236	0x12001	144390938730650	32006	2	0
1280x720-mjpg	386	2	4	386	144390	938654	144390938654000	monotonic	soe	153019	0x12001	144390970743184	32003	3	0
1280x720-mjpg	387	3	4	387	144390	970659	144390970659000	monotonic	soe	152598	0x12001	144391006719852	35965	2	0
1280x720-mjpg	388	0	4	388	144391	6651	144391006651000	monotonic	soe	152673	0x12001	144391038735637	32006	3	0
1280x720-mjpg	389	1	4	389	144391	38657	144391038657000	monotonic	soe	152686	0x12001	144391070752880	32006	3	0
1280x720-mjpg	390	2	4	390	144391	70661	144391070661000	monotonic	soe	152827	0x12001	144391106725965	35963	2	0
1280x720-mjpg	391	3	4	391	144391	106654	144391106654000	monotonic	soe	152806	0x12001	144391138734791	31999	2	0
1280x720-mjpg	392	0	4	392	144391	138657	144391138657000	monotonic	soe	152593	0x12001	144391170749200	32005	2	0
1280x720-mjpg	393	1	4	393	144391	170662	144391170662000	monotonic	soe	152431	0x12001	144391206719827	35961	2	0
1280x720-mjpg	394	2	4	394	144391	206654	144391206654000	monotonic	soe	152991	0x12001	144391238729611	32000	2	0
1280x720-mjpg	395	3	4	395	144391	238658	144391238658000	monotonic	soe	152826	0x12001	144391270753354	32014	2	0
1280x720-mjpg	396	0	4	396	144391	270664	144391270664000	monotonic	soe	152801	0x12001	144391306721064	35959	2	0
1280x720-mjpg	397	1	4	397	144391	306655	144391306655000	monotonic	soe	152698	0x12001	144391338729931	32000	2	0
1280x720-mjpg	398	2	4	398	144391	338660	144391338660000	monotonic	soe	152877	0x12001	144391370757591	32019	2	0
1280x720-mjpg	399	3	4	399	144391	370664	144391370664000	monotonic	soe	152754	0x12001	144391406725551	35958	2	0
1280x720-mjpg	400	0	4	400	144391	406657	144391406657000	monotonic	soe	152789	0x12001	144391438738210	32003	2	0
1280x720-mjpg	401	1	4	401	144391	438661	144391438661000	monotonic	soe	153373	0x12001	144391470751286	32004	3	0
1280x720-mjpg	402	2	4	402	144391	470666	144391470666000	monotonic	soe	153051	0x12001	144391506725246	35964	3	0
1280x720-mjpg	403	3	4	403	144391	506658	144391506658000	monotonic	soe	152660	0x12001	144391538734530	31999	2	0
1280x720-mjpg	404	0	4	404	144391	538662	144391538662000	monotonic	soe	152885	0x12001	144391570796024	32052	2	0
1280x720-mjpg	405	1	4	405	144391	570706	144391570706000	monotonic	soe	152789	0x12001	144391606720316	35915	2	0
