surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
compatibility_500	1	52	148617	4366.88	22269	71629.4	16345.4	11710.5	9999.66	6088.84	3402.14	2668.83	545186	1214	0	1	0	0xd43f5e018b415631
compatibility_500	1	53	146125	2368.57	22213.1	71385.4	16295.3	11735.5	9730.86	6262.72	3385.05	2609.2	542422	1201	0	1	0	0xd43f5e018b415631
compatibility_500	1	54	145768	2400.78	22111.5	71282.6	16411.2	11650	9667.9	6027.51	3406.47	2680.45	541163	1217	1	1	0	0xd43f5e018b415631
compatibility_500	1	55	146334	2338.86	22288.3	71313.7	16295.1	11728	10012.4	6235.72	3374.97	2615.87	542786	1217	2	1	0	0xd43f5e018b415631
compatibility_500	1	56	146311	2386.94	22253.3	71536.9	16254.6	11805.5	9794.61	6137.93	3340.31	2664.78	541979	1228	0	1	0	0xd43f5e018b415631
compatibility_500	1	57	145928	2425.49	22368.2	71189.8	16218.1	11702.6	9759.19	6032.67	3419.31	2672.99	542811	1221	0	1	0	0xd43f5e018b415631
compatibility_500	1	58	146422	2349.32	22157.4	71846.6	16358.3	11691.6	9926.91	5957.54	3395.76	2602.66	542351	1217	1	1	0	0xd43f5e018b415631
compatibility_500	1	59	146576	2487.28	22530	71398.6	16261.1	11711.7	10017	6012.17	3355.93	2655.41	544020	1207	1	1	0	0xd43f5e018b415631
compatibility_500	1	60	146037	2393.15	22064	71389.4	16322.1	11661.6	9716.58	6287.72	3400.26	2667.33	541713	1204	1	1	0	0xd43f5e018b415631
compatibility_500	1	61	148993	2335.15	22303.4	72237.2	16412.6	12746.6	10796.6	6024.3	3326.14	2662.74	546275	1238	0	1	0	0xd43f5e018b415631
compatibility_500	1	62	146012	2450.53	22214.5	71459.6	16346.8	11679.8	9790.87	5902.75	3425.22	2605.41	541707	1215	0	1	0	0xd43f5e018b415631
compatibility_500	1	63	146661	2420.15	22331.6	71621.4	16271.1	11737.4	10054.1	6101.13	3332.51	2657.24	542853	1220	0	1	0	0xd43f5e018b415631
