profile	profile_sha256	name	block	op_type	provider	duration_us	thread_id
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/MatMul_kernel_time	model.22	QLinearMatMul	CPUExecutionProvider	1736.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/MatMul_output_0_DequantizeLinear_kernel_time	model.22	DequantizeLinear	CPUExecutionProvider	761.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/Mul_kernel_time	model.22	Mul	CPUExecutionProvider	777.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/Softmax_kernel_time	model.22	Softmax	CPUExecutionProvider	839.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/Softmax_output_0_q_kernel_time	model.22	QuantizeLinear	CPUExecutionProvider	881.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/Transpose_1_kernel_time	model.22	Transpose	CPUExecutionProvider	968.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/MatMul_1_kernel_time	model.22	QLinearMatMul	CPUExecutionProvider	1351.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/Reshape_1_kernel_time	model.22	Reshape	CPUExecutionProvider	178.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/Add_kernel_time	model.22	QLinearAdd	CPUExecutionProvider	3726.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	Transpose_token_348_kernel_time	graph	Transpose	CPUExecutionProvider	233.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/attn/proj/conv/Conv_token_350_kernel_time	model.22	QLinearConv	CPUExecutionProvider	508.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/Add_kernel_time	model.22	QLinearAdd	CPUExecutionProvider	3855.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/Add_output_0_DequantizeLinear/duplicated_kernel_time	model.22	DequantizeLinear	CPUExecutionProvider	240.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv_token_354_kernel_time	model.22	QLinearConv	CPUExecutionProvider	644.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.22	DequantizeLinear	CPUExecutionProvider	427.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv_output_0_DequantizeLinear_kernel_time	model.22	DequantizeLinear	CPUExecutionProvider	322.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/ffn/ffn.0/act/Sigmoid_kernel_time	model.22	Sigmoid	CPUExecutionProvider	424.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_kernel_time	model.22	Mul	CPUExecutionProvider	569.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear_kernel_time	model.22	QuantizeLinear	CPUExecutionProvider	396.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv_token_358_kernel_time	model.22	QLinearConv	CPUExecutionProvider	701.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv_output_0_DequantizeLinear_kernel_time	model.22	DequantizeLinear	CPUExecutionProvider	391.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/m.0/m.0.1/Add_1_kernel_time	model.22	Add	CPUExecutionProvider	330.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/Concat_kernel_time	model.22	Concat	CPUExecutionProvider	623.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/Concat_output_0_QuantizeLinear_kernel_time	model.22	QuantizeLinear	CPUExecutionProvider	476.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/cv2/conv/Conv_token_362_kernel_time	model.22	QLinearConv	CPUExecutionProvider	1071.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/cv2/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.22	DequantizeLinear	CPUExecutionProvider	402.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/cv2/conv/Conv_output_0_DequantizeLinear_kernel_time	model.22	DequantizeLinear	CPUExecutionProvider	262.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/cv2/act/Sigmoid_kernel_time	model.22	Sigmoid	CPUExecutionProvider	412.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/cv2/act/Mul_kernel_time	model.22	Mul	CPUExecutionProvider	546.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.22/cv2/act/Mul_output_0_QuantizeLinear_kernel_time	model.22	QuantizeLinear	CPUExecutionProvider	410.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv_token_366_kernel_time	model.23	QLinearConv	CPUExecutionProvider	2261.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.23	DequantizeLinear	CPUExecutionProvider	410.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv_output_0_DequantizeLinear_kernel_time	model.23	DequantizeLinear	CPUExecutionProvider	243.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Sigmoid_kernel_time	model.23	Sigmoid	CPUExecutionProvider	424.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_kernel_time	model.23	Mul	CPUExecutionProvider	651.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear_kernel_time	model.23	QuantizeLinear	CPUExecutionProvider	391.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv_token_370_kernel_time	model.23	QLinearConv	CPUExecutionProvider	533.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.23	DequantizeLinear	CPUExecutionProvider	328.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv_output_0_DequantizeLinear_kernel_time	model.23	DequantizeLinear	CPUExecutionProvider	200.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Sigmoid_kernel_time	model.23	Sigmoid	CPUExecutionProvider	421.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_kernel_time	model.23	Mul	CPUExecutionProvider	198.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear_kernel_time	model.23	QuantizeLinear	CPUExecutionProvider	173.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv_token_374_kernel_time	model.23	QLinearConv	CPUExecutionProvider	935.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.23	DequantizeLinear	CPUExecutionProvider	177.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv_output_0_DequantizeLinear_kernel_time	model.23	DequantizeLinear	CPUExecutionProvider	133.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Sigmoid_kernel_time	model.23	Sigmoid	CPUExecutionProvider	412.0	139228
