variance_lane	lane	graphwise_rank	op	variable	pyramid	branch	snr	mse	cosine	q_min	q_max	f_min	f_max	f_histogram	snr_high_error	cosine_significant_deviation	source_report
Vorder	VORDER	319	/model.8/cv2/conv/Conv[Conv]	model.8.cv2.conv.weight[Constant]			0.0001	0.0	1.0	-0.406	0.330	-0.404	0.331	17,0,34,34,68,68,34,68,238,408,476,935,1105,1989,2261,3791,4352,4607,4216,3451,2227,1581,1037,680,442,187,306,85,51,17,34,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	320	/model.8/cv2/conv/Conv[Conv]	model.8.cv2.conv.bias[Constant]			0.0	0.0	1.0	-4.011	4.165	-4.007	4.165	187,0,0,0,0,0,153,1258,1207,1581,2771,1751,2414,2992,3621,4131,3213,3009,2210,1139,1377,799,289,0,493,0,0,0,0,0,0,221	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	321	/model.8/cv2/conv/Conv[Conv]	/model.8/cv2/conv/Conv_output_0			0.0235	0.0452	0.9882	-6.421	5.281	-6.625	6.337	4,6,6,16,53,86,146,287,437,834,1252,1896,2672,3474,4067,4232,4183,3562,2949,2281,1055,579,329,227,107,38,25,10,2,0,0,1	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	322	/model.10/m/m.0/attn/MatMul[MatMul]	/model.10/m/m.0/attn/Transpose_output_0			0.0297	0.05	0.9851	-5.065	4.741	-5.113	4.585	5,3,9,22,33,51,130,202,384,640,999,1705,2175,2495,2646,2864,3148,3090,2925,2679,2290,1854,1420,1029,804,567,374,140,70,31,16,16	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	323	/model.10/m/m.0/attn/MatMul[MatMul]	/model.10/m/m.0/attn/Split_output_1			0.0344	0.0481	0.9827	-6.754	5.715	-6.277	5.590	3,3,5,9,9,20,41,77,180,253,508,950,1685,2424,3313,3912,4284,4387,4002,3206,2275,1422,904,512,249,105,44,22,5,3,2,2	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	324	/model.10/m/m.0/attn/MatMul[MatMul]	/model.10/m/m.0/attn/MatMul_output_0			0.023	7.6536	0.9884	-61.746	69.263	-64.804	72.237	1,0,4,15,36,102,277,481,712,1088,1300,1725,2135,2544,2872,3157,3508,3629,3251,2570,1646,1086,870,647,469,280,206,120,47,24,13,1	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	325	/model.10/m/m.0/attn/Mul[Mul]	PPQ_Variable_5[Constant]			0.0	0.0	1.0	0.177	0.177	0.177	0.177	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	326	/model.10/m/m.0/attn/Mul[Mul]	/model.10/m/m.0/attn/Mul_output_0			0.0227	0.2424	0.9886	-9.871	12.244	-10.872	12.619	2,3,12,37,107,221,364,600,757,1065,1400,1731,2142,2529,2824,3214,3490,3450,3168,2255,1618,1076,880,678,490,340,196,93,40,22,10,2	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	327	/model.8/m.0/m/m.0/cv2/act/Mul[Mul]	/model.8/m.0/m/m.0/cv2/act/Mul_output_0			0.0226	0.0182	0.9886	-0.281	7.907	-0.278	9.469	15614,4814,3823,3041,2388,1679,1221,863,549,346,197,110,43,39,29,15,6,9,8,2,9,6,0,2,0,2,0,0,0,0,0,1	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	328	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Sigmoid[Sigmoid]	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Sigmoid_output_0	P4	confidence	0.0226	0.012	0.9889	0.000	0.998	0.000	1.000	679,412,407,402,483,476,515,537,580,573,610,680,699,705,732,742,866,913,972,1021,994,1152,1233,1181,1286,1446,1508,1648,1871,2181,2648,4664	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	329	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv[Conv]	model.23.one2one_cv2.0.2.weight[Constant]	P3	bbox	0.0	0.0	1.0	-0.642	1.133	-0.646	1.138	629,578,425,1326,391,510,0,0,0,0,1717,21760,2924,0,0,0,0,0,0,0,0,0,442,0,0,476,442,1513,493,544,0,646	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	330	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv[Conv]	model.23.one2one_cv2.0.2.bias[Constant]	P3	bbox	0.0	0.0	1.0	0.616	0.941	0.616	0.941	8789,9044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8126,0,0,0,0,0,0,0,0,8857	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	331	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv[Conv]	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	P3	bbox	0.0225	0.1516	0.9887	-0.650	7.510	-0.682	7.913	14,131,440,897,1819,2041,2659,3232,3029,2666,2337,2624,2148,1978,1778,1675,1236,1008,803,656,464,381,273,177,139,80,56,36,17,13,3,6	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	332	/model.6/m.0/cv3/act/Mul[Mul]	/model.6/m.0/cv3/act/Mul_output_0			0.0224	0.0129	0.9888	-0.290	7.080	-0.278	7.810	19112,3773,2832,2163,1960,1450,1042,830,546,417,219,145,100,56,40,27,19,35,8,6,8,5,2,5,2,4,5,1,1,1,0,2	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	333	/model.4/cv1/act/Mul[Mul]	/model.4/cv1/act/Mul_output_0			0.0223	0.0159	0.9888	-0.283	3.910	-0.278	4.479	6179,3207,2876,2438,2436,3586,2159,2635,2033,1541,1626,1108,1005,525,481,404,160,107,94,68,56,27,24,14,9,6,4,4,0,2,1,1	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	334	/model.8/m.0/m/m.0/cv2/conv/Conv[Conv]	model.8.m.0.m.0.cv2.conv.weight[Constant]			0.0002	0.0	0.9999	-0.404	0.335	-0.404	0.335	17,17,17,17,17,0,51,34,153,204,340,476,986,1598,2601,4233,4879,6120,4947,3570,2261,935,527,391,136,102,51,68,17,0,17,34	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	335	/model.8/m.0/m/m.0/cv2/conv/Conv[Conv]	model.8.m.0.m.0.cv2.conv.bias[Constant]			0.0	0.0	1.0	-0.967	2.236	-0.970	2.233	1088,1190,612,2006,1139,442,493,1207,2278,442,510,527,3434,2227,3043,2788,1615,1088,1530,1190,0,1734,510,476,1037,1326,0,0,408,0,0,476	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	336	/model.8/m.0/m/m.0/cv2/conv/Conv[Conv]	/model.8/m.0/m/m.0/cv2/conv/Conv_output_0			0.0217	0.0476	0.9892	-8.637	7.922	-8.864	7.800	1,1,3,7,11,23,40,74,156,259,440,679,1059,1594,2500,3565,4574,5262,5305,4300,2755,1408,476,163,81,40,17,9,6,5,2,1	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	337	/model.8/m.0/m/m.1/cv1/conv/Conv[Conv]	model.8.m.0.m.1.cv1.conv.weight[Constant]			0.0001	0.0	0.9999	-0.406	0.216	-0.406	0.217	17,0,0,0,0,0,17,0,17,34,17,153,102,153,170,340,782,1581,3349,5661,7412,7072,4454,1819,901,459,170,34,68,17,0,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	338	/model.8/m.0/m/m.1/cv1/conv/Conv[Conv]	model.8.m.0.m.1.cv1.conv.bias[Constant]			0.0	0.0	1.0	-0.693	1.805	-0.694	1.804	1105,1700,1122,2346,1003,1445,1734,1105,544,2295,1836,1445,1190,2006,2737,969,0,527,1632,1547,493,595,1241,1105,0,646,1173,0,0,0,0,1275	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	339	/model.8/m.0/m/m.1/cv1/conv/Conv[Conv]	/model.8/m.0/m/m.1/cv1/conv/Conv_output_0			0.0214	0.0419	0.9893	-7.150	6.839	-7.819	6.514	1,1,2,8,10,24,33,69,170,328,587,1086,1672,2399,3421,3927,4701,4699,4089,3111,2084,1233,628,391,101,18,13,5,2,0,1,2	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	340	/model.6/m.0/m/m.1/cv1/act/Mul[Mul]	/model.6/m.0/m/m.1/cv1/act/Mul_output_0			0.0214	0.004	0.9894	-0.277	3.999	-0.278	4.267	16836,3525,3033,2685,2368,1665,1407,1123,832,463,321,222,108,74,39,32,27,12,15,11,2,5,4,3,2,1,0,0,0,0,0,1	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	341	/model.16/m.0/m/m.1/cv1/conv/Conv[Conv]	model.16.m.0.m.1.cv1.conv.weight[Constant]			0.0001	0.0	0.9999	-0.673	0.615	-0.670	0.617	17,0,0,102,0,102,17,51,187,357,238,561,986,1904,2737,5355,8313,6443,3077,1615,1207,697,136,170,153,238,0,34,51,51,0,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	342	/model.16/m.0/m/m.1/cv1/conv/Conv[Conv]	model.16.m.0.m.1.cv1.conv.bias[Constant]			0.0	0.0	1.0	-1.117	2.505	-1.117	2.506	6256,2006,4148,0,0,4165,0,2397,7004,2006,0,0,0,0,2312,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	343	/model.16/m.0/m/m.1/cv1/conv/Conv[Conv]	/model.16/m.0/m/m.1/cv1/conv/Conv_output_0			0.0213	0.0227	0.9893	-5.514	3.794	-5.570	3.838	2,1,2,8,6,21,24,57,69,126,206,366,609,1045,1897,3173,4973,5976,5547,4157,2421,1326,528,179,58,81,429,855,505,145,22,2	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	344	/model.3/conv/Conv[Conv]	model.3.conv.weight[Constant]			0.0001	0.0	0.9999	-0.167	0.143	-0.167	0.143	51,17,34,0,0,34,34,85,85,153,119,476,561,867,1547,3383,7616,9724,4658,2210,1224,748,459,221,187,102,85,34,51,34,0,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	345	/model.3/conv/Conv[Conv]	model.3.conv.bias[Constant]			0.0003	0.0005	0.9999	-1.032	4.129	-1.015	4.118	1037,0,612,1717,884,391,1598,1700,5236,1003,2805,1734,2584,986,2329,714,2448,1037,527,714,986,782,1275,357,0,544,408,0,0,0,0,408	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	346	/model.3/conv/Conv[Conv]	/model.3/conv/Conv_output_0			0.0211	0.0403	0.9894	-9.741	6.494	-11.925	7.338	1,0,0,0,0,2,1,2,4,6,13,12,30,79,137,336,762,1802,5071,7067,4655,5517,5329,2267,964,415,212,97,27,4,1,3	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	347	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv[Conv]	model.23.one2one_cv2.0.0.conv.weight[Constant]	P3	bbox	0.0003	0.0	0.9999	-2.326	2.691	-2.324	2.702	34,0,0,0,0,34,17,0,85,17,187,374,901,2482,19516,8942,1224,476,272,68,51,51,17,17,0,17,0,17,0,0,0,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	348	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv[Conv]	model.23.one2one_cv2.0.0.conv.bias[Constant]	P3	bbox	0.0	0.0002	1.0	-2.714	6.145	-2.699	6.153	2397,0,0,0,0,0,0,0,2380,2448,0,1989,0,0,0,2329,0,0,0,2176,0,2346,4080,0,1836,4624,0,2023,0,0,4471,1717	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	349	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv[Conv]	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0	P3	bbox	0.0209	0.3654	0.9895	-10.001	15.219	-20.694	14.887	2,0,2,0,3,6,8,8,13,18,58,100,198,281,352,484,821,1462,2801,4608,4888,5295,5017,3433,2715,1224,654,239,83,33,6,4	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	350	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul[Mul]	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0	P5	bbox	0.0208	0.0849	0.9898	-0.278	7.255	-0.278	7.722	10805,2085,1613,1544,1433,1509,1361,1343,1280,1230,1295,1221,1370,1422,1365,1078,755,749,606,380,174,93,42,17,19,6,8,2,1,4,4,2	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	351	/model.10/m/m.0/ffn/ffn.0/act/Mul[Mul]	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0			0.0205	0.0012	0.9897	-0.274	2.659	-0.278	3.140	27540,5875,718,232,154,86,52,54,30,19,11,9,5,9,3,1,0,1,1,3,2,2,2,0,3,1,0,1,1,0,0,1	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	352	/model.6/m.0/cv1/conv/Conv[Conv]	/model.6/Split_output_1			0.0299	0.011	0.985	-0.274	4.203	-0.278	6.141	12198,5184,4803,3178,2633,2219,1829,1004,743,397,266,157,99,42,23,16,12,3,4,2,0,1,0,1,0,0,0,1,0,0,0,1	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	353	/model.6/m.0/cv1/conv/Conv[Conv]	model.6.m.0.cv1.conv.weight[Constant]			0.0001	0.0	1.0	-0.749	0.429	-0.746	0.431	51,0,17,0,0,0,0,34,85,51,204,102,204,527,833,1513,1836,3009,3944,5338,5746,4386,3077,1751,816,646,221,170,119,34,85,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	354	/model.6/m.0/cv1/conv/Conv[Conv]	model.6.m.0.cv1.conv.bias[Constant]			0.0	0.0	1.0	-0.490	1.763	-0.490	1.763	1020,0,2210,0,2108,2431,1173,1037,3043,0,0,2091,0,1139,969,1003,1122,0,1224,5202,0,1071,3281,2261,1190,0,0,0,0,0,0,1241	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	355	/model.6/m.0/cv1/conv/Conv[Conv]	/model.6/m.0/cv1/conv/Conv_output_0			0.0203	0.0105	0.9899	-4.203	2.885	-4.493	3.744	2,1,2,0,2,2,6,14,27,42,85,143,340,1276,1838,2344,3310,4906,5032,5028,4523,3679,1480,506,152,46,17,8,2,0,1,2	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	356	/model.4/cv1/conv/Conv[Conv]	model.4.cv1.conv.weight[Constant]			0.0001	0.0	1.0	-1.310	1.406	-1.305	1.412	17,51,0,0,17,0,17,102,68,204,289,595,1122,2958,7378,11594,5780,2703,1037,442,187,153,51,0,17,0,17,0,0,0,0,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	357	/model.4/cv1/conv/Conv[Conv]	model.4.cv1.conv.bias[Constant]			0.0002	0.0006	0.9999	-4.415	6.208	-4.421	6.221	357,0,0,0,0,0,0,935,0,612,1139,1972,3485,3893,1360,5474,1904,2057,1445,2159,2635,1071,1139,969,510,561,0,510,0,0,0,629	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	358	/model.4/cv1/conv/Conv[Conv]	/model.4/cv1/conv/Conv_output_0			0.0201	0.0285	0.9899	-6.641	3.976	-6.938	4.328	4,2,6,2,15,11,12,46,34,50,70,121,153,255,382,554,1029,1622,2375,3244,3997,5233,5681,4358,3326,1363,539,201,82,32,9,8	0	1	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	359	/model.10/m/m.0/ffn/ffn.0/act/Sigmoid[Sigmoid]	/model.10/m/m.0/ffn/ffn.0/act/Sigmoid_output_0			0.0199	0.001	0.9901	0.000	0.937	0.001	0.942	1244,3408,4238,4300,4041,3447,2868,2383,1914,1498,1213,949,736,595,445,344,274,202,173,149,114,75,55,50,27,23,19,13,6,8,3,2	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	360	/model.8/m.0/Concat[Concat]	/model.8/m.0/Concat_output_0			0.0199	0.0671	0.99	-0.822	10.313	-0.834	10.732	1221,10601,5243,3015,2399,2029,1766,1528,1275,1049,985,746,656,496,417,332,268,212,164,129,74,80,51,29,17,17,9,3,1,3,0,1	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	361	/model.16/Concat[Concat]	/model.16/Split_output_0			0.0123	0.015	0.9938	-0.274	3.791	-0.278	4.137	966,1030,1359,1885,2387,2719,3064,3149,3037,2717,2615,2268,1845,1464,1219,873,694,498,356,238,159,110,75,38,26,14,4,4,0,1,0,2	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	362	/model.16/Concat[Concat]	/model.16/Concat_output_0			0.0197	0.0193	0.9901	-0.293	7.899	-0.278	7.991	10615,4222,3774,3611,3303,2768,2001,1552,1132,680,498,263,189,92,40,13,6,10,8,7,4,5,2,3,0,5,1,3,3,3,1,2	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	363	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	model.23.one2one_cv2.1.2.weight[Constant]	P4	bbox	0.0	0.0	1.0	-0.583	0.873	-0.585	0.876	425,748,493,0,0,0,935,0,0,0,0,0,22865,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,629,850,2703,1003,1224	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	364	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	model.23.one2one_cv2.1.2.bias[Constant]	P4	bbox	0.0	0.0	1.0	1.005	1.935	1.005	1.936	8398,8211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9231,0,0,0,0,0,0,0,0,8976	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	365	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv[Conv]	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	P4	bbox	0.0194	0.2654	0.9903	-0.052	12.797	-0.073	13.661	353,2846,1930,3232,2368,3353,2854,2877,3316,2488,2290,1583,1349,1055,826,661,413,304,238,124,99,78,35,32,28,22,17,17,14,4,6,4	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	366	/model.6/m.0/m/m.0/cv2/act/Mul[Mul]	/model.6/m.0/m/m.0/cv2/act/Mul_output_0			0.0193	0.004	0.9907	-0.281	2.961	-0.278	3.038	9261,3758,3067,3220,2416,2272,2103,1939,1674,1280,1191,991,566,364,214,162,103,63,46,35,22,14,19,10,10,4,1,4,3,3,0,1	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	367	/model.6/m.0/m/m.0/cv1/conv/Conv[Conv]	model.6.m.0.m.0.cv1.conv.weight[Constant]			0.0001	0.0	0.9999	-0.735	1.164	-0.733	1.165	34,17,34,85,85,255,187,459,1105,2329,4063,7021,6987,6494,3094,1088,697,323,85,102,119,51,34,0,17,17,0,0,0,0,17,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	368	/model.6/m.0/m/m.0/cv1/conv/Conv[Conv]	model.6.m.0.m.0.cv1.conv.bias[Constant]			0.0	0.0	1.0	-1.260	1.836	-1.259	1.836	918,1037,0,1190,2227,0,1173,1241,1071,5151,1037,1122,0,3400,2363,2380,1190,1275,0,1037,1904,1003,0,969,0,0,0,0,867,1241,0,1020	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	369	/model.6/m.0/m/m.0/cv1/conv/Conv[Conv]	/model.6/m.0/m/m.0/cv1/conv/Conv_output_0			0.0186	0.0278	0.9907	-6.252	4.318	-6.075	5.210	3,4,8,8,29,53,94,161,275,542,992,1667,3132,4081,4743,5186,3998,3577,2484,1930,1045,444,206,89,36,13,12,2,1,0,0,1	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	370	/model.5/conv/Conv[Conv]	model.5.conv.weight[Constant]			0.0002	0.0	0.9999	-0.354	0.261	-0.354	0.262	17,0,34,17,34,17,34,68,34,170,187,306,578,646,1190,1989,3825,5559,6970,5440,3145,1938,1309,544,357,153,102,51,34,17,34,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	371	/model.5/conv/Conv[Conv]	model.5.conv.bias[Constant]			0.0	0.0	1.0	-1.759	2.598	-1.760	2.600	629,391,527,1547,2210,3893,2771,2227,2210,1003,867,1122,612,833,1632,527,374,1309,561,1224,374,1717,952,1819,901,425,0,493,476,272,289,629	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	372	/model.5/conv/Conv[Conv]	/model.5/conv/Conv_output_0			0.0184	0.0283	0.9909	-7.674	4.542	-8.094	4.820	1,0,0,1,0,2,1,3,5,9,28,50,131,287,580,1190,2159,3676,4805,3858,2847,2893,3753,3666,3181,1147,342,136,53,6,3,3	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	373	/model.22/cv1/act/Sigmoid[Sigmoid]	/model.22/cv1/act/Sigmoid_output_0			0.0183	0.0038	0.9908	0.000	0.998	0.001	1.000	409,825,1170,1500,1738,1870,1988,1961,1925,1766,1742,1697,1546,1413,1398,1304,1230,1095,1037,964,878,816,785,689,667,587,436,423,322,272,219,144	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	374	/model.8/m.0/m/m.1/cv2/conv/Conv[Conv]	model.8.m.0.m.1.cv2.conv.weight[Constant]			0.0002	0.0	0.9999	-0.398	0.579	-0.399	0.581	17,34,34,0,85,119,340,408,765,1649,2856,4539,6443,6681,4590,2890,1581,782,510,170,119,51,68,0,17,0,0,34,17,0,0,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	375	/model.8/m.0/m/m.1/cv2/conv/Conv[Conv]	model.8.m.0.m.1.cv2.conv.bias[Constant]			0.0	0.0	1.0	-0.875	7.969	-0.875	7.969	510,476,0,3077,3026,544,2771,3111,3485,4862,2499,2703,1836,1156,1666,544,0,1003,544,0,0,0,459,0,0,0,0,0,0,0,0,544	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	376	/model.8/m.0/m/m.1/cv2/conv/Conv[Conv]	/model.8/m.0/m/m.1/cv2/conv/Conv_output_0			0.0181	0.0854	0.9909	-9.114	9.025	-10.378	9.544	1,5,4,6,10,35,23,62,86,159,251,437,699,988,1586,2313,3486,4808,5507,4964,3716,2399,1376,850,471,284,159,63,43,15,6,4	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	377	/model.9/cv2/conv/Conv[Conv]	model.9.cv2.conv.weight[Constant]			0.0002	0.0	0.9999	-0.178	0.474	-0.177	0.476	85,51,136,221,714,867,2431,5389,11135,7769,2890,1547,663,459,119,119,68,68,17,0,17,0,0,0,34,0,0,0,0,0,0,17	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	378	/model.9/cv2/conv/Conv[Conv]	model.9.cv2.conv.bias[Constant]			0.0	0.0	1.0	-6.564	6.205	-6.563	6.213	340,340,0,0,544,204,629,1462,629,1122,2601,2941,2924,3774,3468,3264,2448,1734,1751,1292,1343,646,119,357,306,0,221,102,136,0,0,119	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	379	/model.9/cv2/conv/Conv[Conv]	/model.9/cv2/conv/Conv_output_0			0.018	0.0635	0.991	-10.032	6.131	-11.016	6.474	1,0,4,1,2,10,13,28,42,71,170,338,610,1019,1858,3019,4517,5958,6359,4996,2896,1466,689,420,232,68,15,1,7,4,1,1	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	380	/model.16/m.0/cv2/conv/Conv[Conv]	model.16.m.0.cv2.conv.weight[Constant]			0.0	0.0	1.0	-2.340	2.140	-2.331	2.145	85,0,0,0,0,0,0,323,510,595,748,697,2261,2788,3451,3706,5882,4097,2618,2040,1666,1020,663,408,442,119,289,68,187,0,0,153	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	381	/model.16/m.0/cv2/conv/Conv[Conv]	model.16.m.0.cv2.conv.bias[Constant]			0.0	0.0	1.0	-5.450	4.617	-5.449	4.617	2142,0,0,0,0,0,0,2312,0,2006,2193,0,2244,0,0,0,0,2312,0,2261,2414,2074,0,10557,2261,0,0,0,0,0,0,2040	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	382	/model.16/m.0/cv2/conv/Conv[Conv]	/model.16/m.0/cv2/conv/Conv_output_0			0.0178	0.0473	0.9911	-6.286	4.616	-6.341	4.567	3,3,3,9,19,58,116,237,393,655,868,1089,1288,1551,1710,1928,2442,3097,3113,2815,2203,1807,2015,2308,1935,1337,902,609,252,40,8,3	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	383	/model.16/cv2/act/Mul[Mul]	/model.16/cv2/act/Mul_output_0			0.0177	0.0101	0.9911	-0.271	4.593	-0.278	4.601	12359,5546,3842,2707,2048,1685,1430,1272,940,675,481,344,251,194,157,110,73,69,20,12,7,7,2,5,24,53,83,107,110,108,68,27	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	384	/model.22/m.0/m.0.1/ffn/ffn.0/act/Sigmoid[Sigmoid]	/model.22/m.0/m.0.1/ffn/ffn.0/act/Sigmoid_output_0			0.0176	0.0034	0.9911	0.000	1.000	0.000	1.000	1364,1220,1368,1472,1521,1532,1570,1579,1710,1660,1685,1704,1618,1611,1457,1457,1337,1254,1174,1000,877,823,686,609,549,488,387,314,250,225,161,154	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	385	/model.20/act/Sigmoid[Sigmoid]	/model.20/act/Sigmoid_output_0			0.0171	0.0036	0.9914	0.000	0.984	0.000	0.989	322,717,970,1147,1329,1462,1607,1704,1845,1872,1769,1850,1760,1718,1737,1552,1499,1342,1263,1123,1030,927,791,725,694,560,473,361,287,166,127,87	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	386	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul[Mul]	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0	P3	confidence	0.0171	0.038	0.9915	-0.272	13.579	-0.278	8.947	5419,2367,2874,3052,3252,4400,4069,3232,2217,1559,1006,826,260,133,69,33,20,11,3,5,5,0,1,0,2,0,0,0,0,0,0,1	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
Vorder	VORDER	387	/model.2/m.0/cv2/act/Sigmoid[Sigmoid]	/model.2/m.0/cv2/act/Sigmoid_output_0			0.0169	0.0071	0.9915	0.000	0.999	0.000	1.000	3134,906,688,598,566,530,479,449,452,497,524,487,584,1301,3466,1605,2094,1283,489,490,485,476,447,482,1203,556,543,581,1331,735,1154,6201	0	0	stage65b_r2_vorder_split_s8_qdq_report.md
